step, flag_perc, avg_face_degree, polydispersity, avg_volume, time
foam30, 100.0, 13.818, 0.0155490318894409, 1.051341536336081, 1.16
foam31, 100.0, 13.818, 0.016157529560283823, 1.0514312353389001, 1.18
foam32, 100.0, 13.818, 0.016464121492020478, 1.0514997292833677, 1.19
foam33, 100.0, 13.818, 0.016787149723051398, 1.0515869592094536, 1.2
foam34, 100.0, 13.814, 0.01711770277320146, 1.0516191412508693, 1.21
foam35, 100.0, 13.812, 0.0177859635187958, 1.0517033531353237, 1.23
foam36, 100.0, 13.81, 0.01812704693067535, 1.051768452173155, 1.24
foam37, 100.0, 13.81, 0.01847593891709165, 1.0519090191786846, 1.25
foam38, 100.0, 13.804, 0.019632523025064907, 1.0521762041824079, 1.28
foam39, 100.0, 13.8, 0.020857605285056646, 1.0531181952625348, 1.31
foam40, 100.0, 13.8, 0.02124983891715293, 1.0530931944753534, 1.32
foam41, 100.0, 13.8, 0.02166931876993683, 1.053072029135094, 1.33
foam42, 100.0, 13.8, 0.022118196025738612, 1.0533009141882244, 1.34
foam43, 100.0, 13.796, 0.022586291640846134, 1.0534596483617797, 1.35
foam44, 100.0, 13.796, 0.02302608997582012, 1.0535527593016525, 1.36
foam45, 100.0, 13.794, 0.02350497823842157, 1.053716967674634, 1.37
foam46, 100.0, 13.79, 0.02397852175694104, 1.053682139676966, 1.38
foam47, 100.0, 13.786, 0.024942429946791744, 1.0540427647027195, 1.4
foam48, 100.0, 13.786, 0.025926726692980573, 1.0544085360569395, 1.42
foam49, 100.0, 13.786, 0.02694959599785607, 1.0547124416185347, 1.44
foam50, 100.0, 13.784, 0.027465362848713593, 1.0549374585804534, 1.45
foam51, 100.0, 13.778, 0.028021096576211546, 1.055006881437972, 1.46
foam52, 100.0, 13.768, 0.029231760063509693, 1.055125118791452, 1.48
foam53, 100.0, 13.764, 0.03042285019784341, 1.0553898284429215, 1.5
foam54, 100.0, 13.76, 0.031113814977129728, 1.0558210466266327, 1.51
foam55, 100.0, 13.76, 0.0317417420606696, 1.0559147999750265, 1.52
foam56, 100.0, 13.756, 0.03236630586314848, 1.0553305890866918, 1.53
foam57, 100.0, 13.754, 0.03363650026937304, 1.0553286384210392, 1.55
foam58, 100.0, 13.75, 0.034341073755406626, 1.0550693819998798, 1.56
foam59, 100.0, 13.746, 0.03504890224656432, 1.0548896708653397, 1.57
foam60, 100.0, 13.746, 0.035765426968900504, 1.0551170986063827, 1.58
foam61, 100.0, 13.742, 0.036611937531991545, 1.055280738539911, 1.59
foam62, 100.0, 13.738, 0.0373957571028003, 1.0554198226994234, 1.6
foam63, 100.0, 13.726, 0.03825552012534694, 1.0558865759626055, 1.61
foam64, 100.0, 13.726, 0.03980909162776891, 1.0562276758993585, 1.63
foam65, 100.0, 13.726, 0.0405686964764953, 1.0565011812770022, 1.64
foam66, 100.0, 13.716, 0.04154576250874009, 1.0558302446903352, 1.65
foam67, 100.0, 13.71, 0.042526276692199216, 1.0563077070838898, 1.66
foam68, 100.0, 13.698, 0.04363338872646172, 1.0565425425265744, 1.67
foam69, 100.0, 13.698, 0.04457478549442473, 1.056832358011005, 1.68
foam70, 100.0, 13.694, 0.04554299245643745, 1.0569396650796885, 1.69
foam71, 100.0, 13.684, 0.04671921297206327, 1.0570459794756417, 1.7
foam72, 100.0, 13.682, 0.0477017713105965, 1.0571647772469313, 1.71
foam73, 100.0, 13.67, 0.04885308303451308, 1.0562913051834895, 1.72
foam74, 100.0, 13.666, 0.04991971420094776, 1.056383200361037, 1.73
foam75, 99.8, 13.664, 0.05101592448773817, 1.0565693323483059, 1.74
foam76, 99.8, 13.652, 0.05222543968409621, 1.0570315261974492, 1.75
foam77, 99.8, 13.642, 0.05328031624752483, 1.0576756216706584, 1.76
foam78, 99.8, 13.616, 0.055867747508746124, 1.0574121680769968, 1.78
foam79, 99.8, 13.61, 0.05711655351051825, 1.057683857953864, 1.79
foam80, 100.0, 13.604, 0.05838820750623763, 1.057403305115935, 1.8
foam81, 100.0, 13.6, 0.0596749245157, 1.0574222418519463, 1.81
foam82, 99.8, 13.594, 0.06101344424095112, 1.0574545228425338, 1.82
foam83, 99.8, 13.586, 0.06270054478531839, 1.056348097055148, 1.83
foam84, 99.5, 13.574, 0.0641022557969102, 1.0565917027382894, 1.84
foam85, 99.5, 13.568, 0.06556039790375068, 1.0570542500541948, 1.85
foam86, 98.5, 13.562, 0.06702078506019915, 1.0572139440554937, 1.86
foam87, 98.5, 13.55, 0.0699970469476956, 1.0572192869807047, 1.88
foam88, 98.998998998999, 13.545545545545545, 0.07073885132367908, 1.0583063000924855, 1.88685
foam89, 99.49899799599199, 13.551102204408817, 0.07078954531690096, 1.0595196496969717, 1.88959
foam90, 100.0, 13.550651955867602, 0.07168844610088132, 1.0604170715769872, 1.89742
foam91, 99.49849548645938, 13.538615847542628, 0.07333297886887458, 1.0606909225722858, 1.90742
foam92, 99.19759277833501, 13.532597793380141, 0.07500479359709455, 1.0609727431458804, 1.91742
foam93, 98.89669007021064, 13.530591775325979, 0.07672286237747983, 1.0619244677319564, 1.92742
foam94, 98.69608826479438, 13.510531594784354, 0.07862897488383713, 1.0619074777869586, 1.93742
foam95, 98.59578736208626, 13.502507522567702, 0.08040965747876916, 1.0620287593410616, 1.94742
foam96, 98.79638916750251, 13.490471414242728, 0.08224258958666897, 1.0625623225841685, 1.95742
foam97, 98.09428284854563, 13.47642928786359, 0.08412533370955044, 1.063557832821599, 1.96742
foam98, 97.39217652958877, 13.462387161484454, 0.08601711865136696, 1.0635708433291529, 1.97742
foam99, 97.39217652958877, 13.446339017051153, 0.08804710595567289, 1.0636836199478252, 1.98742
foam100, 96.6900702106319, 13.42828485456369, 0.09018785603566659, 1.0640852225503434, 1.99742
foam101, 95.38615847542627, 13.406218655967903, 0.0921460346705314, 1.063752119889576, 2.00742
foam102, 95.4864593781344, 13.400200601805416, 0.09412638752225799, 1.064318299144296, 2.01742
foam103, 95.68706118355065, 13.366098294884655, 0.09651192923478802, 1.0643401278454836, 2.02742
foam104, 95.68273092369478, 13.353413654618475, 0.099672537308797, 1.0645122537833787, 2.04359
foam105, 95.08032128514057, 13.339357429718875, 0.10186656749057033, 1.0647390164829595, 2.05359
foam106, 94.37751004016064, 13.32128514056225, 0.10442302528725778, 1.0642348273460456, 2.06359
foam107, 93.86934673366835, 13.302512562814071, 0.10546794443349938, 1.06470205254502, 2.0688
foam108, 94.2655935613682, 13.299798792756539, 0.10621223440485861, 1.0663450521565772, 2.07378
foam109, 94.2655935613682, 13.297786720321932, 0.10852004706787688, 1.0660539333416317, 2.08378
foam110, 93.8508064516129, 13.276209677419354, 0.112908269499014, 1.0668028107318335, 2.08564
foam111, 93.8508064516129, 13.268145161290322, 0.1153945337600033, 1.0670042687310664, 2.09314
foam112, 93.54838709677419, 13.262096774193548, 0.11554617513055909, 1.0666430422257285, 2.11314
foam113, 93.4409687184662, 13.255297679112008, 0.11646942705072538, 1.0677378169158978, 2.11809
foam114, 93.93939393939394, 13.24040404040404, 0.11812869761904832, 1.0698040300422103, 2.1258
foam115, 93.93326592517694, 13.235591506572295, 0.11879936487697784, 1.070454803828591, 2.13009
foam116, 92.71255060728745, 13.186234817813766, 0.12237631760049572, 1.0724134495722057, 2.14438
foam117, 92.91497975708502, 13.180161943319838, 0.12498095381541274, 1.0726649395128396, 2.15438
foam118, 92.49492900608519, 13.170385395537526, 0.12637488859197887, 1.074597008591018, 2.16208
foam119, 92.48730964467005, 13.16751269035533, 0.12686077436269416, 1.075956198383845, 2.16518
foam120, 93.18413021363175, 13.171922685656154, 0.12935873111348362, 1.0786651345978078, 2.17755
foam121, 92.9735234215886, 13.167006109979633, 0.13043838767283766, 1.0791117753059647, 2.18276
foam122, 91.75152749490834, 13.14867617107943, 0.13383043937216632, 1.0779124367922501, 2.19276
foam123, 92.25280326197758, 13.153924566768604, 0.13387231494230356, 1.0787498653038896, 2.19423
foam124, 91.73469387755102, 13.120408163265306, 0.13802385064497757, 1.0797075972966377, 2.20958
foam125, 91.22448979591836, 13.104081632653061, 0.1410135530500185, 1.079536506922441, 2.21958
foam126, 91.52196118488254, 13.105209397344229, 0.14146192534985946, 1.0805582275433887, 2.22224
foam127, 91.20654396728017, 13.087934560327199, 0.1420165106919118, 1.0815686894371677, 2.22535
foam128, 91.20654396728017, 13.083844580777097, 0.14202341288895948, 1.0816484787499945, 2.22535
foam129, 91.90573770491804, 13.079918032786885, 0.1432334659357437, 1.0837994348334634, 2.23225
foam130, 92.1971252566735, 13.069815195071868, 0.14334335848512292, 1.0847885559913877, 2.2345
foam131, 91.37577002053389, 13.059548254620124, 0.1466856589209926, 1.0837284844704553, 2.2445
foam132, 91.36690647482014, 13.044193216855087, 0.14846273568967128, 1.084972221862807, 2.25151
foam133, 90.64748201438849, 13.025693730729701, 0.15173071496125679, 1.085273367770526, 2.26151
foam134, 89.72250770811921, 12.99486125385406, 0.1549785958700982, 1.0855750005158715, 2.27151
foam135, 90.31925849639548, 12.984552008238929, 0.15775613708190783, 1.0890717404420314, 2.28235
foam136, 91.12487100103199, 12.98452012383901, 0.15872261092102224, 1.0909744650364541, 2.28755
foam137, 91.00310237849017, 12.96794208893485, 0.1611984045660908, 1.0906184512767931, 2.29685
foam138, 89.4300518134715, 12.940932642487047, 0.16619354401643793, 1.0919380281222852, 2.30998
foam139, 89.29313929313929, 12.931392931392931, 0.1697463089767819, 1.0955978720536235, 2.32293
foam140, 89.14405010438414, 12.91858037578288, 0.17210766644830455, 1.0996451805281793, 2.33267
foam141, 88.08777429467085, 12.89864158829676, 0.1742261098090352, 1.1007583483971388, 2.33928
foam142, 87.02928870292888, 12.855648535564853, 0.17636261008201992, 1.1004066302758657, 2.34492
foam143, 86.16352201257862, 12.838574423480084, 0.1809046309338802, 1.1047288425594448, 2.35945
foam144, 86.67366211962224, 12.839454354669465, 0.18213776643321933, 1.1060569564194285, 2.36401
foam145, 85.7292759706191, 12.828961175236097, 0.18583512373971223, 1.1061625448771633, 2.37401
foam146, 86.23949579831933, 12.831932773109244, 0.1863099812479223, 1.1073858657545554, 2.37647
foam147, 83.26315789473684, 12.75578947368421, 0.19377856141316685, 1.1065852144306028, 2.395
foam148, 83.45626975763962, 12.750263435194942, 0.19480355556565687, 1.1078987971717915, 2.39857
foam149, 83.40380549682875, 12.735729386892178, 0.19845879751738238, 1.1107741442728747, 2.41005
foam150, 83.79237288135593, 12.73093220338983, 0.20131815330008962, 1.113477646551916, 2.41934
foam151, 82.27176220806794, 12.709129511677283, 0.2036349530494932, 1.117000634771394, 2.42721
foam152, 82.65957446808511, 12.702127659574469, 0.20657371030731908, 1.118710268879389, 2.43533
foam153, 83.17358892438764, 12.70713525026624, 0.2071928229801454, 1.1207021301364206, 2.4389
foam154, 83.47547974413646, 12.712153518123667, 0.20799524638070022, 1.1220163898745228, 2.44202
foam155, 83.67129135538954, 12.712913553895412, 0.20873730648603783, 1.1234489937965495, 2.44499
foam156, 83.22649572649573, 12.709401709401709, 0.21014535516311117, 1.1249043185115974, 2.44946
foam157, 82.7438370846731, 12.685959271168274, 0.21323144194321664, 1.1231996170120988, 2.45828
foam158, 79.0547798066595, 12.627282491944147, 0.2174350893440593, 1.1232313030450505, 2.4678
foam159, 79.56989247311827, 12.627956989247313, 0.21822954574161546, 1.1245741078469078, 2.47058
foam160, 79.44025834230355, 12.628632938643703, 0.21943310240396974, 1.1261488662081431, 2.47453
foam161, 78.77155172413794, 12.625, 0.21966772244845179, 1.1274102692515882, 2.47582
foam162, 79.37365010799135, 12.622030237580994, 0.2231488090897722, 1.1301497290798967, 2.48583
foam163, 79.35135135135135, 12.616216216216216, 0.2254080206372442, 1.1307027131600649, 2.49186
foam164, 77.59740259740259, 12.571428571428571, 0.22769053612928492, 1.1313497818277514, 2.49602
foam165, 77.35644637053088, 12.567713976164681, 0.22824235506417279, 1.1326105934490667, 2.49824
foam166, 75.54347826086956, 12.543478260869565, 0.23234934943951324, 1.1362840687587301, 2.50998
foam167, 74.94553376906318, 12.52069716775599, 0.23423528672015337, 1.1389663060525113, 2.51614
foam168, 75.35441657579062, 12.51908396946565, 0.23539448344839697, 1.1403305914925839, 2.51982
foam169, 76.36761487964989, 12.531728665207877, 0.2379673721985489, 1.1429313776541994, 2.52874
foam170, 76.39956092206367, 12.533479692645445, 0.23971759724084918, 1.1461619740940936, 2.53579
foam171, 76.04395604395604, 12.52967032967033, 0.2400192470709086, 1.1471384051938833, 2.53731
foam172, 75.82781456953643, 12.507726269315674, 0.24247389717731593, 1.1523098603200637, 2.54669
foam173, 76.02209944751381, 12.506077348066299, 0.24327292143215073, 1.1536535574302615, 2.54669
foam174, 76.24861265260822, 12.51276359600444, 0.24409050652459952, 1.1593586875309452, 2.54941
foam175, 76.47058823529412, 12.51276359600444, 0.24456493534073598, 1.159370168035477, 2.55637
foam176, 76.77777777777777, 12.515555555555556, 0.24538828623666342, 1.160788343242215, 2.55637
foam177, 76.19577308120134, 12.507230255839822, 0.24555786425765058, 1.1614167028709588, 2.56495
foam178, 75.83518930957683, 12.494432071269488, 0.24725184298022818, 1.1629224606951918, 2.56755
foam179, 75.25083612040135, 12.490523968784839, 0.24835223952905783, 1.1627392770874179, 2.56755
foam180, 75.55803571428571, 12.495535714285714, 0.24873834448776777, 1.1641124404099437, 2.56947
foam181, 73.62514029180696, 12.453423120089786, 0.2528175551271554, 1.1705560988127264, 2.58264
foam182, 71.23595505617978, 12.42247191011236, 0.25500105134213613, 1.1727976607982928, 2.58828
foam183, 71.73423423423422, 12.43018018018018, 0.25611179863342093, 1.1756076635440589, 2.59276
foam184, 71.49321266968326, 12.416289592760181, 0.25718540623439323, 1.1810237790811415, 2.59863
foam185, 71.68742921857304, 12.412231030577576, 0.2571188653320986, 1.1824326627752213, 2.59945
foam186, 72.17787913340935, 12.415051311288483, 0.259261542811801, 1.1897460898093688, 2.60964
foam187, 72.29190421892817, 12.415051311288483, 0.25929752413692353, 1.1899661946088527, 2.60964
foam188, 70.25171624713958, 12.389016018306636, 0.2625260671605847, 1.1929847801732036, 2.61953
foam189, 72.61219792865361, 12.407364787111623, 0.26392439127573053, 1.1997969402896556, 2.62791
foam190, 72.63279445727483, 12.406466512702078, 0.26578569246388617, 1.2040188020676863, 2.63498
foam191, 71.67630057803468, 12.397687861271676, 0.26738478532565013, 1.2056961782814777, 2.63928
foam192, 71.64351851851852, 12.395833333333334, 0.2680507791532589, 1.2066493909763476, 2.64174
foam193, 69.60556844547564, 12.378190255220417, 0.26944894313147527, 1.2094501458460232, 2.64641
foam194, 69.91869918699187, 12.380952380952381, 0.27019428215975294, 1.2109974560314587, 2.64904
foam195, 70.19790454016298, 12.370197904540163, 0.2719710916840301, 1.213747592851552, 2.65459
foam196, 68.50117096018735, 12.351288056206089, 0.27760421941248703, 1.2200199556702809, 2.67046
foam197, 68.11254396248535, 12.335287221570926, 0.27786355671598995, 1.2213799553669036, 2.67181
foam198, 68.7793427230047, 12.335680751173708, 0.2796247734530517, 1.2229478236320732, 2.67657
foam199, 69.17647058823529, 12.331764705882353, 0.28027546312670104, 1.2253426303850259, 2.67961
foam200, 68.31566548881037, 12.318021201413428, 0.28046563274455916, 1.226834854253948, 2.68091
foam201, 68.72037914691943, 12.322274881516588, 0.28206882444686765, 1.2343984788718378, 2.68913
foam202, 68.32740213523132, 12.320284697508896, 0.2821932914388532, 1.2350077074098136, 2.69011
foam203, 68.52731591448931, 12.32541567695962, 0.28224879766132105, 1.2366121014035858, 2.69122
foam204, 67.14285714285714, 12.307142857142857, 0.2823777374611154, 1.2394973135200995, 2.69303
foam205, 67.69964243146603, 12.30750893921335, 0.28230796614314513, 1.240884214837421, 2.69351
foam206, 68.6298076923077, 12.326923076923077, 0.2830172100615511, 1.2509135681373253, 2.70234
foam207, 69.19374247894103, 12.329723225030085, 0.2831989602115723, 1.2525523712128792, 2.70383
foam208, 67.27272727272727, 12.307878787878789, 0.2857807149070932, 1.2618849039457167, 2.71436
foam209, 66.9090909090909, 12.303030303030303, 0.28583347127185843, 1.261783840377312, 2.71436
foam210, 67.88321167883211, 12.306569343065693, 0.2872567389292995, 1.2668352895115602, 2.72063
foam211, 68.53658536585367, 12.317073170731707, 0.28696284399342975, 1.2699788578277469, 2.72215
foam212, 69.07090464547677, 12.32762836185819, 0.2871044459679344, 1.2730994770222952, 2.7246
foam213, 67.93145654834761, 12.310893512851898, 0.28686570675652145, 1.2743842252133206, 2.72494
foam214, 66.38036809815951, 12.260122699386503, 0.28899845044795747, 1.2770688944461517, 2.73103
foam215, 67.48768472906403, 12.273399014778326, 0.2889390805431671, 1.2814942768211193, 2.7344
foam216, 67.28624535315984, 12.275092936802974, 0.2893473250090355, 1.2905837075679243, 2.74071
foam217, 68.03482587064677, 12.281094527363184, 0.2909853340163622, 1.2956828548195423, 2.7473
foam218, 67.41293532338308, 12.261194029850746, 0.2911292323709538, 1.2960722611510205, 2.7473
foam219, 67.66541822721598, 12.269662921348315, 0.29195437927096335, 1.301727353203877, 2.75216
foam220, 65.99749058971142, 12.260978670012546, 0.29622265949405757, 1.3086068466360514, 2.76505
foam221, 65.99749058971142, 12.260978670012546, 0.29622161426865823, 1.3085690109095753, 2.76505
foam222, 66.07594936708861, 12.265822784810126, 0.2986793552133815, 1.3201972621511933, 2.77733
foam223, 66.37055837563452, 12.263959390862944, 0.2995300777506531, 1.3237600819654372, 2.78134
foam224, 65.01272264631042, 12.246819338422393, 0.3000028214887316, 1.3273012901138637, 2.78368
foam225, 64.96815286624204, 12.249681528662421, 0.3004024485354593, 1.3288085026598215, 2.78537
foam226, 65.17857142857143, 12.252551020408163, 0.30177796435196225, 1.3306847069631005, 2.78926
foam227, 65.13409961685824, 12.25287356321839, 0.3021195082420358, 1.3324574092184942, 2.79103
foam228, 66.36713735558408, 12.256739409499358, 0.30226207589793064, 1.3392197416588039, 2.79553
foam229, 66.06217616580311, 12.256476683937823, 0.30320575581162257, 1.3518490568753125, 2.80465
foam230, 66.01815823605706, 12.25940337224384, 0.30298133528201765, 1.353656009921401, 2.80531
foam231, 66.84005201560468, 12.267880364109233, 0.3036172642527357, 1.3570737362654905, 2.80856
foam232, 64.92146596858639, 12.206806282722512, 0.3054205074523304, 1.365881945130429, 2.81639
foam233, 64.30446194225722, 12.202099737532809, 0.30710444927283786, 1.3692111057045966, 2.82159
foam234, 65.4353562005277, 12.203166226912929, 0.30896513067294484, 1.3770084309533557, 2.82958
foam235, 65.65389696169089, 12.20343461030383, 0.30912910661786075, 1.3788602675772361, 2.83084
foam236, 66.44474034620505, 12.215712383488682, 0.3095261540908336, 1.3900025723292573, 2.83848
foam237, 64.52476572958501, 12.17938420348059, 0.3145777415293647, 1.3969132503477075, 2.85183
foam238, 65.86021505376344, 12.196236559139784, 0.31539849367599215, 1.4027208931908122, 2.85691
foam239, 65.31713900134952, 12.186234817813766, 0.31560273779716175, 1.408798523183039, 2.8601
foam240, 65.0, 12.18108108108108, 0.3155974450713923, 1.4107266585898, 2.86105
foam241, 64.95263870094723, 12.167794316644114, 0.3162508005556106, 1.4131327002144245, 2.86288
foam242, 64.70588235294117, 12.172366621067031, 0.31796569180697687, 1.4303223850936784, 2.87563
foam243, 64.87603305785123, 12.179063360881543, 0.3185843611339254, 1.4398280360168865, 2.88253
foam244, 64.82758620689654, 12.176551724137932, 0.31921778243762833, 1.4415633704093613, 2.88452
foam245, 65.97510373443983, 12.18533886583679, 0.32030431727846276, 1.4455882090656156, 2.88896
foam246, 66.15811373092927, 12.185852981969488, 0.32162682025453226, 1.4497575874775477, 2.89411
foam247, 62.51748251748251, 12.12027972027972, 0.3268201921740026, 1.46076958872073, 2.90896
foam248, 62.88515406162465, 12.123249299719888, 0.32641794840821947, 1.4630338983589752, 2.90933
foam249, 63.23943661971831, 12.11830985915493, 0.329462301048594, 1.4720716019220956, 2.91959
foam250, 63.098591549295776, 12.112676056338028, 0.32999763408222194, 1.4704223611306406, 2.91959
foam251, 63.32863187588153, 12.115655853314527, 0.32997749186014724, 1.4727920140411994, 2.92063
foam252, 63.84180790960452, 12.115819209039548, 0.3308358694511233, 1.474741202101655, 2.92338
foam253, 64.58923512747874, 12.127478753541077, 0.3309170483849295, 1.4790087572211914, 2.92595
foam254, 63.0901287553648, 12.105865522174534, 0.33194875847246186, 1.4934284062642136, 2.93543
foam255, 63.323782234957015, 12.100286532951289, 0.3323198663715323, 1.495235304248854, 2.93741
foam256, 63.55810616929699, 12.094691535150645, 0.332889021153141, 1.4970750077508281, 2.93957
foam257, 64.08045977011494, 12.094827586206897, 0.33288652784318185, 1.4996443310719476, 2.94105
foam258, 63.28011611030478, 12.075471698113208, 0.3335486228247546, 1.5141154462725455, 2.94928
foam259, 63.80813953488372, 12.078488372093023, 0.3331600680651472, 1.5165320341314406, 2.94988
foam260, 64.67153284671532, 12.087591240875913, 0.334901483874956, 1.523146608886069, 2.95684
foam261, 61.73020527859238, 12.020527859237538, 0.33886305422527396, 1.5295460869351944, 2.9646
foam262, 61.029411764705884, 12.011764705882353, 0.34149824252744954, 1.5342144908686575, 2.97159
foam263, 63.50148367952523, 12.026706231454005, 0.34337912109841007, 1.5483553191285817, 2.98212
foam264, 63.934426229508205, 12.038748137108794, 0.34668249004703133, 1.5551534229445745, 2.99151
foam265, 61.019490254872565, 12.002998500749625, 0.35010576686937744, 1.5643438385569304, 3.00172
foam266, 60.86956521739131, 12.0, 0.35013687239642843, 1.5643470950582237, 3.00172
foam267, 61.085972850678736, 11.972850678733032, 0.3513307047370451, 1.5735058857118016, 3.00811
foam268, 59.90922844175491, 11.966717095310136, 0.35316150662274315, 1.5781889883764462, 3.014
foam269, 60.303030303030305, 11.963636363636363, 0.3540456510782537, 1.580938049143855, 3.01674
foam270, 60.54628224582701, 11.966616084977238, 0.35345595925548134, 1.5832296063085405, 3.01675
foam271, 60.518292682926834, 11.960365853658537, 0.3542953277662475, 1.5909061587118447, 3.02215
foam272, 60.36585365853659, 11.954268292682928, 0.35478067966062343, 1.590131092636868, 3.02215
