#  foam_annealed3_s2.fe
  D_time     energy      minL    scale         p cells
#
    1.5900  5.1448516  0.013434  10.9992  0.040752  1000
    1.5900  5.1448085  0.009682   8.8221  0.040752  1000
#
    1.5900  5.1447314  0.049792  48.6511  0.040752  1000
    1.5900  5.1446780  0.053195  30.6681  0.040752  1000
    1.5900  5.1446644  0.051101  32.7586  0.040752  1000
    1.5900  5.1446574  0.052420  19.8864  0.040752  1000
    1.5900  5.1446530  0.050923  32.2381  0.040752  1000
    1.5900  5.1446501  0.052125  24.8473  0.040752  1000
#
# nndmp := 67
    1.6000  5.1415507  0.038545  39.9280  0.041652  1000
    1.6000  5.1415124  0.018532  28.8804  0.041652  1000
    1.6000  5.1415033  0.001636  11.7214  0.041652  1000
#
    1.6000  5.1415426  0.007969   6.9482  0.041652  1000
#
    1.6000  5.1414098  0.003943  10.5061  0.041652  1000
#
    1.6000  5.1411972  0.006777  13.2617  0.041652  1000
#
    1.6000  5.1409294  0.038317  49.6922  0.041652  1000
    1.6000  5.1408612  0.042934  28.8303  0.041652  1000
    1.6000  5.1408464  0.038108  32.4354  0.041652  1000
    1.6000  5.1408387  0.042267  22.0828  0.041652  1000
    1.6000  5.1408344  0.036134  26.8721  0.041652  1000
    1.6000  5.1408313  0.031802  17.9401  0.041652  1000
#
# nndmp := 68
    1.6100  5.1376597  0.023585  35.2132  0.042572  1000
    1.6100  5.1376218  0.008383  20.2214  0.042572  1000
#
    1.6100  5.1372791  0.002288  10.1210  0.042572  1000
#
    1.6100  5.1368401  0.009034  20.8853  0.042572  1000
#
    1.6100  5.1366929  0.003428  19.5883  0.042572  1000
#
    1.6100  5.1365565  0.004292  10.5727  0.042572  1000
#
    1.6100  5.1363139  0.032425  41.6280  0.042572  1000
    1.6100  5.1362500  0.002868  19.4739  0.042572  1000
#
    1.6100  5.1360060  0.004013  12.5011  0.042572  1000
#
    1.6100  5.1357565  0.055100  32.4686  0.042572  1000
    1.6100  5.1356626  0.043975  30.3693  0.042572  1000
    1.6100  5.1356412  0.015628  26.1649  0.042572  1000
    1.6100  5.1356349  0.003326  12.0115  0.042572  1000
#
    1.6100  5.1357191  0.008264  14.1524  0.042572  1000
#
    1.6100  5.1356025  0.052871  51.5279  0.042572  1000
    1.6100  5.1355488  0.054212  32.2198  0.042572  1000
    1.6100  5.1355360  0.051952  29.8108  0.042572  1000
    1.6100  5.1355299  0.052913  31.2618  0.042572  1000
    1.6100  5.1355261  0.052022  19.5480  0.042572  1000
    1.6100  5.1355234  0.052249  20.9053  0.042572  1000
#
# nndmp := 69
    1.6200  5.1321436  0.042749  45.6993  0.043530  1000
    1.6200  5.1321060  0.032845  38.6198  0.043530  1000
    1.6200  5.1320932  0.012803  20.6726  0.043530  1000
    1.6200  5.1320885  0.000692   5.2912  0.043530  1000
#
    1.6200  5.1320982  0.008411  10.6412  0.043530  1000
#
    1.6200  5.1319887  0.045779  53.0744  0.043530  1000
    1.6200  5.1319355  0.038849  42.9766  0.043530  1000
    1.6200  5.1319219  0.012871  26.3558  0.043530  1000
    1.6200  5.1319175  0.001062   8.5050  0.043530  1000
#
    1.6200  5.1319349  0.011956  14.1447  0.043530  1000
    1.6200  5.1318860  0.005287   6.1240  0.043530  1000
#
    1.6200  5.1318753  0.047030  47.7948  0.043530  1000
    1.6200  5.1318249  0.047716  35.6996  0.043530  1000
    1.6200  5.1318107  0.046487  29.3826  0.043530  1000
    1.6200  5.1318041  0.046857  25.3078  0.043530  1000
    1.6200  5.1318003  0.046501  30.0119  0.043530  1000
    1.6200  5.1317977  0.046245  14.6514  0.043530  1000
#
# nndmp := 70
    1.6300  5.1283782  0.035745  40.3307  0.044507  1000
    1.6300  5.1283367  0.031572  28.5341  0.044507  1000
    1.6300  5.1283205  0.015389  29.6764  0.044507  1000
    1.6300  5.1283143  0.002066  16.2986  0.044507  1000
#
    1.6300  5.1282225  0.003589   9.1266  0.044507  1000
#
    1.6300  5.1278362  0.039231  46.2624  0.044507  1000
    1.6300  5.1277682  0.010861  22.4427  0.044507  1000
    1.6300  5.1277541  0.001913  11.5951  0.044507  1000
#
    1.6300  5.1277981  0.008389  14.5590  0.044507  1000
#
    1.6300  5.1276846  0.026088  45.8053  0.044507  1000
    1.6300  5.1276453  0.002927  17.0907  0.044507  1000
#
    1.6300  5.1276773  0.007038  10.4961  0.044507  1000
#
    1.6300  5.1275207  0.044972  54.5557  0.044507  1000
    1.6300  5.1274532  0.015559  29.4024  0.044507  1000
    1.6300  5.1274410  0.002702  11.6854  0.044507  1000
#
    1.6300  5.1274803  0.005330  10.3714  0.044507  1000
#
    1.6300  5.1274085  0.012835  14.2066  0.044507  1000
    1.6300  5.1273488  0.004494   5.3401  0.044507  1000
#
    1.6300  5.1273078  0.049456  44.3256  0.044507  1000
    1.6300  5.1272587  0.052292  40.1278  0.044507  1000
    1.6300  5.1272439  0.050748  34.6409  0.044507  1000
    1.6300  5.1272376  0.051357  30.3088  0.044507  1000
    1.6300  5.1272335  0.050651  30.7698  0.044507  1000
    1.6300  5.1272309  0.048016  24.6134  0.044507  1000
#
# nndmp := 71
    1.6400  5.1236544  0.020210  41.7561  0.045515  1000
    1.6400  5.1236217  0.000856   8.8943  0.045515  1000
#
    1.6400  5.1235980  0.003821   9.3970  0.045515  1000
#
    1.6400  5.1232640  0.011693  10.4272  0.045515  1000
    1.6400  5.1231882  0.010436   4.9316  0.045515  1000
    1.6400  5.1231772  0.004161   1.2869  0.045515  1000
#
    1.6400  5.1231401  0.006096  23.4606  0.045515  1000
#
    1.6400  5.1231316  0.008334  10.5772  0.045515  1000
#
    1.6400  5.1229961  0.044774  46.0763  0.045515  1000
    1.6400  5.1229408  0.018303  30.4069  0.045515  1000
    1.6400  5.1229309  0.000802   6.8234  0.045515  1000
#
    1.6400  5.1229821  0.008636   8.4295  0.045515  1000
#
    1.6400  5.1227873  0.048499  51.8494  0.045515  1000
    1.6400  5.1227251  0.045813  39.3028  0.045515  1000
    1.6400  5.1227094  0.030231  31.6519  0.045515  1000
    1.6400  5.1227030  0.021856  34.6229  0.045515  1000
    1.6400  5.1226989  0.006466  15.2487  0.045515  1000
#
    1.6400  5.1227347  0.042022  44.6538  0.045515  1000
    1.6400  5.1226776  0.038096  30.3608  0.045515  1000
    1.6400  5.1226624  0.036540  36.5856  0.045515  1000
    1.6400  5.1226560  0.036041  34.6512  0.045515  1000
    1.6400  5.1226522  0.034632  24.0478  0.045515  1000
    1.6400  5.1226497  0.034357  28.3817  0.045515  1000
#
# nndmp := 72
    1.6500  5.1189752  0.022781  35.6938  0.046547  1000
    1.6500  5.1189372  0.008444  25.6040  0.046547  1000
#
    1.6500  5.1188820  0.003801  18.0609  0.046547  1000
#
    1.6500  5.1188266  0.038942  45.6672  0.046547  1000
    1.6500  5.1187715  0.034571  26.2934  0.046547  1000
    1.6500  5.1187590  0.000759   5.1227  0.046547  1000
#
    1.6500  5.1187640  0.003757   9.9340  0.046547  1000
#
    1.6500  5.1184565  0.000954   9.1092  0.046547  1000
#
    1.6500  5.1183337  0.005099  20.9320  0.046547  1000
#
    1.6500  5.1182462  0.006049  24.3768  0.046547  1000
#
    1.6500  5.1182432  0.008668  15.2700  0.046547  1000
#
    1.6500  5.1181477  0.044178  48.1375  0.046547  1000
    1.6500  5.1180937  0.031594  31.2521  0.046547  1000
    1.6500  5.1180789  0.016486  32.6849  0.046547  1000
    1.6500  5.1180742  0.000150   2.9449  0.046547  1000
#
    1.6500  5.1181291  0.004011  11.3031  0.046547  1000
#
    1.6500  5.1178877  0.016771  39.4363  0.046547  1000
    1.6500  5.1178229  0.005728  28.6950  0.046547  1000
#
    1.6500  5.1177842  0.005574  11.9587  0.046547  1000
#
    1.6500  5.1176349  0.009816  10.1959  0.046547  1000
#
    1.6500  5.1174804  0.011234   6.9824  0.046547  1000
    1.6500  5.1174092  0.010107   2.0205  0.046547  1000
    1.6500  5.1174031  0.005597   1.0448  0.046547  1000
#
    1.6500  5.1173308  0.008191  26.2063  0.046547  1000
#
    1.6500  5.1171789  0.009774  12.0477  0.046547  1000
#
    1.6500  5.1170491  0.046067  50.5676  0.046547  1000
    1.6500  5.1169912  0.046880  28.5614  0.046547  1000
    1.6500  5.1169779  0.044236  42.3222  0.046547  1000
    1.6500  5.1169708  0.045052  23.9006  0.046547  1000
    1.6500  5.1169672  0.043992  31.7939  0.046547  1000
    1.6500  5.1169643  0.044716  21.1575  0.046547  1000
#
# nndmp := 73
    1.6600  5.1131130  0.042786  42.7127  0.047615  1000
    1.6600  5.1130759  0.042690  32.2846  0.047615  1000
    1.6600  5.1130628  0.041280  25.7814  0.047615  1000
    1.6600  5.1130565  0.041501  24.0018  0.047615  1000
    1.6600  5.1130519  0.040895  22.8280  0.047615  1000
    1.6600  5.1130054  0.003354   6.2656  0.047615  1000
#
    1.6600  5.1131248  0.004282   3.6048  0.047615  1000
#
    1.6600  5.1129990  0.013489   7.9276  0.047615  1000
    1.6600  5.1129507  0.005327   3.7718  0.047615  1000
#
    1.6600  5.1128608  0.046037  50.2454  0.047615  1000
    1.6600  5.1128062  0.039292  35.8438  0.047615  1000
    1.6600  5.1127927  0.026417  29.0295  0.047615  1000
    1.6600  5.1127870  0.002145  11.4648  0.047615  1000
#
    1.6600  5.1127575  0.036463  45.4352  0.047615  1000
    1.6600  5.1126915  0.026568  33.6383  0.047615  1000
    1.6600  5.1126787  0.024023  26.0908  0.047615  1000
    1.6600  5.1126708  0.011806  21.7363  0.047615  1000
    1.6600  5.1126672  0.004758  12.2501  0.047615  1000
#
    1.6600  5.1126747  0.051968  48.9714  0.047615  1000
    1.6600  5.1126138  0.048495  28.8903  0.047615  1000
    1.6600  5.1126006  0.041496  35.9097  0.047615  1000
    1.6600  5.1125933  0.025577  24.7207  0.047615  1000
    1.6600  5.1125899  0.002466  13.6924  0.047615  1000
#
    1.6600  5.1126415  0.051359  48.3303  0.047615  1000
    1.6600  5.1125860  0.051478  39.5723  0.047615  1000
    1.6600  5.1125723  0.052053  33.6988  0.047615  1000
    1.6600  5.1125655  0.052091  25.4788  0.047615  1000
    1.6600  5.1125619  0.052136  31.0230  0.047615  1000
    1.6600  5.1125591  0.052293  25.2040  0.047615  1000
#
# nndmp := 74
    1.6700  5.1086535  0.033720  44.5165  0.048703  1000
    1.6700  5.1086144  0.008109  24.3505  0.048703  1000
#
    1.6700  5.1085381  0.003434   9.3563  0.048703  1000
#
    1.6700  5.1082640  0.046493  55.0839  0.048703  1000
    1.6700  5.1081918  0.015500  42.9480  0.048703  1000
    1.6700  5.1081790  0.001934  16.6850  0.048703  1000
#
    1.6700  5.1081616  0.045849  50.6032  0.048703  1000
    1.6700  5.1081035  0.042799  27.3340  0.048703  1000
    1.6700  5.1080915  0.034055  33.7266  0.048703  1000
    1.6700  5.1080838  0.008933  25.9531  0.048703  1000
#
    1.6700  5.1081129  0.039154  47.3624  0.048703  1000
    1.6700  5.1080597  0.042594  30.8517  0.048703  1000
    1.6700  5.1080457  0.036728  42.1207  0.048703  1000
    1.6700  5.1080388  0.040276  28.6626  0.048703  1000
    1.6700  5.1080353  0.037414  26.9590  0.048703  1000
    1.6700  5.1080323  0.039215  23.0886  0.048703  1000
#
# nndmp := 75
    1.6800  5.1040414  0.027178  48.5195  0.049818  1000
    1.6800  5.1040089  0.001670  10.6402  0.049818  1000
#
    1.6800  5.1039428  0.009472  12.3812  0.049818  1000
#
    1.6800  5.1037375  0.003159  12.9117  0.049818  1000
#
    1.6800  5.1036122  0.049085  53.1385  0.049818  1000
    1.6800  5.1035538  0.044931  29.8033  0.049818  1000
    1.6800  5.1035405  0.047067  48.0312  0.049818  1000
    1.6800  5.1035335  0.047857  28.9886  0.049818  1000
    1.6800  5.1035294  0.048165  27.6887  0.049818  1000
    1.6800  5.1035266  0.049134  22.5204  0.049818  1000
#
# nndmp := 76
    1.6900  5.0995002  0.028536  43.2893  0.050951  1000
    1.6900  5.0994621  0.007796  26.0627  0.050951  1000
#
    1.6900  5.0994428  0.045862  50.0678  0.050951  1000
    1.6900  5.0993798  0.043236  27.8316  0.050951  1000
    1.6900  5.0993631  0.044402  33.7762  0.050951  1000
    1.6900  5.0993566  0.042970  25.0709  0.050951  1000
    1.6900  5.0993531  0.043632  33.4865  0.050951  1000
    1.6900  5.0993505  0.043034  26.6067  0.050951  1000
#
# nndmp := 77
    1.7000  5.0952987  0.018923  40.8544  0.052102  1000
    1.7000  5.0952677  0.005548  20.8893  0.052102  1000
#
    1.7000  5.0952773  0.008218   9.3440  0.052102  1000
#
    1.7000  5.0951801  0.010397  12.6969  0.052102  1000
    1.7000  5.0950782  0.004881   5.6780  0.052102  1000
#
    1.7000  5.0950567  0.036066  47.9916  0.052102  1000
    1.7000  5.0950035  0.017477  29.8942  0.052102  1000
    1.7000  5.0949906  0.004138  15.4110  0.052102  1000
#
    1.7000  5.0949998  0.051153  51.1175  0.052102  1000
    1.7000  5.0949347  0.045805  35.3474  0.052102  1000
    1.7000  5.0949201  0.042105  51.9424  0.052102  1000
    1.7000  5.0949117  0.041957  28.7725  0.052102  1000
    1.7000  5.0949082  0.040170  28.9688  0.052102  1000
    1.7000  5.0949047  0.039568  30.2603  0.052102  1000
#
# nndmp := 78
    1.7100  5.0908054  0.023020  42.8945  0.053273  1000
    1.7100  5.0907675  0.001237   7.4798  0.053273  1000
#
    1.7100  5.0907108  0.008921  14.5254  0.053273  1000
#
    1.7100  5.0906029  0.005457  15.1703  0.053273  1000
#
    1.7100  5.0904945  0.008341   8.9811  0.053273  1000
#
    1.7100  5.0902810  0.001282  12.1108  0.053273  1000
#
    1.7100  5.0902336  0.004235   7.7716  0.053273  1000
#
    1.7100  5.0899495  0.046065  45.1189  0.053273  1000
    1.7100  5.0898761  0.003071  15.5044  0.053273  1000
#
    1.7100  5.0898915  0.005630  12.2986  0.053273  1000
#
    1.7100  5.0897694  0.003590  20.4060  0.053273  1000
#
    1.7100  5.0896550  0.010528   6.6111  0.053273  1000
    1.7100  5.0895991  0.006827   2.3858  0.053273  1000
#
    1.7100  5.0894012  0.008363  27.2887  0.053273  1000
#
    1.7100  5.0893428  0.022011  39.3145  0.053273  1000
    1.7100  5.0893078  0.001544  10.7251  0.053273  1000
#
    1.7100  5.0892539  0.049973  46.9897  0.053273  1000
    1.7100  5.0891911  0.015793  20.5228  0.053273  1000
    1.7100  5.0891810  0.000481   6.9174  0.053273  1000
#
    1.7100  5.0891703  0.039998  35.7630  0.053273  1000
    1.7100  5.0891055  0.033600  45.2028  0.053273  1000
    1.7100  5.0890907  0.015934  28.2645  0.053273  1000
    1.7100  5.0890819  0.003070   9.0624  0.053273  1000
#
    1.7100  5.0889869  0.009131  21.7312  0.053273  1000
#
    1.7100  5.0889128  0.042941  50.7406  0.053273  1000
    1.7100  5.0888601  0.042031  33.0009  0.053273  1000
    1.7100  5.0888474  0.040712  40.3540  0.053273  1000
    1.7100  5.0888402  0.040812  31.7419  0.053273  1000
    1.7100  5.0888364  0.039897  27.5226  0.053273  1000
    1.7100  5.0888342  0.039700  25.7769  0.053273  1000
#
# nndmp := 79
    1.7200  5.0845430  0.040076  49.5779  0.054481  1000
    1.7200  5.0845054  0.037269  28.5216  0.054481  1000
    1.7200  5.0844930  0.036870  43.0928  0.054481  1000
    1.7200  5.0844854  0.009325  19.3181  0.054481  1000
#
    1.7200  5.0845705  0.006320   9.0720  0.054481  1000
#
    1.7200  5.0844889  0.006236  18.7713  0.054481  1000
#
    1.7200  5.0843652  0.008782  18.3651  0.054481  1000
#
    1.7200  5.0842634  0.046897  50.1337  0.054481  1000
    1.7200  5.0842087  0.046444  28.2158  0.054481  1000
    1.7200  5.0841945  0.023912  39.6819  0.054481  1000
    1.7200  5.0841900  0.000280   2.9239  0.054481  1000
#
    1.7200  5.0842429  0.044173  50.5637  0.054481  1000
    1.7200  5.0841899  0.044651  33.1695  0.054481  1000
    1.7200  5.0841761  0.045613  53.2495  0.054481  1000
    1.7200  5.0841686  0.036689  30.3318  0.054481  1000
    1.7200  5.0841648  0.024270  31.1545  0.054481  1000
    1.7200  5.0841625  0.000627   4.0262  0.054481  1000
#
    1.7200  5.0842663  0.004679  14.7969  0.054481  1000
#
    1.7200  5.0841548  0.001558  11.9629  0.054481  1000
#
    1.7200  5.0841418  0.008645  13.4031  0.054481  1000
#
    1.7200  5.0840168  0.008822  26.6378  0.054481  1000
#
    1.7200  5.0839788  0.049829  47.6221  0.054481  1000
    1.7200  5.0839233  0.028473  26.2051  0.054481  1000
    1.7200  5.0839135  0.001217  11.2363  0.054481  1000
#
    1.7200  5.0839334  0.049190  47.5806  0.054481  1000
    1.7200  5.0838731  0.048486  40.1093  0.054481  1000
    1.7200  5.0838598  0.047785  38.6860  0.054481  1000
    1.7200  5.0838516  0.012371  25.8217  0.054481  1000
    1.7200  5.0838490  0.000232   2.2384  0.054481  1000
#
    1.7200  5.0839075  0.041948  44.9231  0.054481  1000
    1.7200  5.0838529  0.043955  29.6121  0.054481  1000
    1.7200  5.0838391  0.041384  44.8165  0.054481  1000
    1.7200  5.0838324  0.042605  24.1215  0.054481  1000
    1.7200  5.0838291  0.041403  36.5546  0.054481  1000
    1.7200  5.0838256  0.042395  17.7572  0.054481  1000
#
# nndmp := 80
    1.7300  5.0794675  0.029689  40.6314  0.055714  1000
    1.7300  5.0794277  0.001479  15.5035  0.055714  1000
#
    1.7300  5.0792745  0.008216   6.8432  0.055714  1000
#
    1.7300  5.0791518  0.015124  27.9506  0.055714  1000
    1.7300  5.0791031  0.004995  18.7774  0.055714  1000
#
    1.7300  5.0789221  0.008151  11.0048  0.055714  1000
#
    1.7300  5.0787220  0.049933  51.9126  0.055714  1000
    1.7300  5.0786508  0.049959  24.7368  0.055714  1000
    1.7300  5.0786349  0.044224  30.6540  0.055714  1000
    1.7300  5.0786265  0.042843  21.0512  0.055714  1000
    1.7300  5.0786225  0.036404  25.1480  0.055714  1000
    1.7300  5.0786193  0.032160  27.9056  0.055714  1000
#
# nndmp := 81
    1.7400  5.0741593  0.040665  45.1159  0.056976  1000
    1.7400  5.0741139  0.003339  20.7401  0.056976  1000
#
    1.7400  5.0740848  0.006018  10.4345  0.056976  1000
#
    1.7400  5.0739147  0.005866  12.9395  0.056976  1000
#
    1.7400  5.0738056  0.007274  25.3907  0.056976  1000
#
    1.7400  5.0738052  0.004980   7.6675  0.056976  1000
#
    1.7400  5.0736770  0.009317  23.6759  0.056976  1000
#
    1.7400  5.0736168  0.047380  45.2874  0.056976  1000
    1.7400  5.0735606  0.047669  38.1712  0.056976  1000
    1.7400  5.0735458  0.047195  45.9882  0.056976  1000
    1.7400  5.0735389  0.048000  25.8953  0.056976  1000
    1.7400  5.0735350  0.047331  32.6485  0.056976  1000
    1.7400  5.0735321  0.047745  23.0539  0.056976  1000
#
# nndmp := 82
#  body 969 has volume 3.68248e-06 and 4 faces
    1.7488  5.0695431  0.029532  45.7108  0.057757   999
    1.7488  5.0695036  0.004194  21.5766  0.057757   999
#
    1.7488  5.0692602  0.037835  35.0555  0.057757   999
    1.7488  5.0691656  0.010145  36.1715  0.057757   999
    1.7488  5.0691510  0.005556  13.7256  0.057757   999
#
    1.7488  5.0690964  0.003518   9.6007  0.057757   999
#
    1.7488  5.0688156  0.015888  25.9688  0.057757   999
    1.7488  5.0687573  0.001330   7.6752  0.057757   999
#
    1.7488  5.0685292  0.009998  38.1639  0.057757   999
#
    1.7488  5.0684509  0.046861  34.7446  0.057757   999
    1.7488  5.0683975  0.000700   9.1568  0.057757   999
#
    1.7488  5.0684310  0.044293  43.2756  0.057757   999
    1.7488  5.0683713  0.041496  18.4021  0.057757   999
    1.7488  5.0683581  0.019730  25.8535  0.057757   999
    1.7488  5.0683507  0.013414  18.2170  0.057757   999
    1.7488  5.0683472  0.002106   9.2789  0.057757   999
#
    1.7488  5.0683487  0.046322  38.0568  0.057757   999
    1.7488  5.0682804  0.048507  33.5183  0.057757   999
    1.7488  5.0682639  0.045854  32.9457  0.057757   999
    1.7488  5.0682566  0.047152  24.0027  0.057757   999
    1.7488  5.0682525  0.045953  34.8734  0.057757   999
    1.7488  5.0682498  0.046888  19.3634  0.057757   999
#
# nndmp := 83
    1.7588  5.0635943  0.012981  34.3766  0.059074   999
    1.7588  5.0635612  0.003132  18.1170  0.059074   999
#
    1.7588  5.0635250  0.004964   8.1509  0.059074   999
#
    1.7588  5.0632564  0.045422  46.8939  0.059074   999
    1.7588  5.0631701  0.034348  30.2068  0.059074   999
    1.7588  5.0631562  0.000737   3.9569  0.059074   999
#
    1.7588  5.0632101  0.002032  10.6121  0.059074   999
#
    1.7588  5.0630433  0.043407  46.0697  0.059074   999
    1.7588  5.0629778  0.038379  32.2862  0.059074   999
    1.7588  5.0629618  0.001827  14.0373  0.059074   999
#
    1.7588  5.0629415  0.013788  13.6328  0.059074   999
    1.7588  5.0628529  0.006482   6.9928  0.059074   999
#
    1.7588  5.0626907  0.047494  43.6890  0.059074   999
    1.7588  5.0626172  0.049204  36.5547  0.059074   999
    1.7588  5.0625998  0.049518  45.1835  0.059074   999
    1.7588  5.0625915  0.049428  21.9001  0.059074   999
    1.7588  5.0625875  0.049370  35.9530  0.059074   999
    1.7588  5.0625836  0.049421  25.5325  0.059074   999
#
# nndmp := 84
    1.7688  5.0578097  0.036338  40.1538  0.060422   999
    1.7688  5.0577734  0.000878   8.5054  0.060422   999
#
    1.7688  5.0575133  0.005992   9.0712  0.060422   999
#
    1.7688  5.0571199  0.004903  23.7045  0.060422   999
#
    1.7688  5.0570669  0.005723   8.0910  0.060422   999
#
    1.7688  5.0569864  0.008666   7.4358  0.060422   999
#
    1.7688  5.0568634  0.005830  14.9675  0.060422   999
#
    1.7688  5.0567335  0.033044  41.7290  0.060422   999
    1.7688  5.0566832  0.002887  13.6662  0.060422   999
#
    1.7688  5.0566109  0.007317  11.6746  0.060422   999
#
    1.7688  5.0564197  0.040226  42.7570  0.060422   999
    1.7688  5.0563578  0.047548  26.8903  0.060422   999
    1.7688  5.0563402  0.035657  30.6741  0.060422   999
    1.7688  5.0563324  0.036829  30.2030  0.060422   999
    1.7688  5.0563271  0.005649  24.9825  0.060422   999
#
    1.7688  5.0563573  0.011304   8.1512  0.060422   999
    1.7688  5.0562950  0.008198   2.4259  0.060422   999
#
    1.7688  5.0561457  0.047171  49.4218  0.060422   999
    1.7688  5.0560859  0.034921  24.3920  0.060422   999
    1.7688  5.0560737  0.003279  15.9608  0.060422   999
#
    1.7688  5.0561011  0.046971  45.6900  0.060422   999
    1.7688  5.0560424  0.047640  24.4808  0.060422   999
    1.7688  5.0560289  0.046436  33.4077  0.060422   999
    1.7688  5.0560197  0.047143  31.2268  0.060422   999
    1.7688  5.0560154  0.046235  28.9884  0.060422   999
    1.7688  5.0560127  0.046671  17.7476  0.060422   999
#
# nndmp := 85
    1.7788  5.0510628  0.023731  38.4776  0.061811   999
    1.7788  5.0510282  0.004576  22.0673  0.061811   999
#
    1.7788  5.0510464  0.005715   8.6783  0.061811   999
#
    1.7788  5.0508409  0.021559  27.4021  0.061811   999
    1.7788  5.0507915  0.001707   8.2616  0.061811   999
#
    1.7788  5.0507383  0.008759  19.2459  0.061811   999
#
    1.7788  5.0506811  0.044460  41.3293  0.061811   999
    1.7788  5.0506254  0.048095  24.6063  0.061811   999
    1.7788  5.0506115  0.046681  32.8512  0.061811   999
    1.7788  5.0505992  0.047157  20.3834  0.061811   999
    1.7788  5.0505951  0.045727  16.1383  0.061811   999
    1.7788  5.0505925  0.035743  13.6382  0.061811   999
#
# nndmp := 86
    1.7888  5.0455818  0.005342  29.1572  0.063225   999
#
    1.7888  5.0454802  0.002087   8.1794  0.063225   999
#
    1.7888  5.0449367  0.049135  52.0757  0.063225   999
    1.7888  5.0448408  0.046843  36.7633  0.063225   999
    1.7888  5.0448180  0.029432  34.9953  0.063225   999
    1.7888  5.0448111  0.000660   5.4055  0.063225   999
#
    1.7888  5.0448702  0.004884  10.9973  0.063225   999
#
    1.7888  5.0446714  0.012382  24.1854  0.063225   999
    1.7888  5.0446182  0.007718  19.0699  0.063225   999
#
    1.7888  5.0445816  0.002871   8.7144  0.063225   999
#
    1.7888  5.0441946  0.043970  35.9671  0.063225   999
    1.7888  5.0441268  0.008157  12.8786  0.063225   999
#
    1.7888  5.0441198  0.007659   8.8155  0.063225   999
#
    1.7888  5.0439899  0.047287  44.3436  0.063225   999
    1.7888  5.0439320  0.030149  20.6158  0.063225   999
    1.7888  5.0439191  0.019571  28.3632  0.063225   999
    1.7888  5.0439125  0.001939  11.3269  0.063225   999
#
    1.7888  5.0439643  0.047664  43.9430  0.063225   999
    1.7888  5.0439043  0.047333  34.9845  0.063225   999
    1.7888  5.0438899  0.045499  36.3354  0.063225   999
    1.7888  5.0438831  0.045518  24.9118  0.063225   999
    1.7888  5.0438787  0.045048  26.6674  0.063225   999
    1.7888  5.0438760  0.044979  28.8071  0.063225   999
#
# nndmp := 87
    1.7988  5.0386726  0.022734  34.7319  0.064681   999
    1.7988  5.0386396  0.001465  10.1157  0.064681   999
#
    1.7988  5.0383854  0.005325   8.8193  0.064681   999
#
    1.7988  5.0380609  0.017842  36.3837  0.064681   999
    1.7988  5.0379913  0.000903   7.6657  0.064681   999
#
    1.7988  5.0378133  0.010917  10.1202  0.064681   999
    1.7988  5.0377443  0.002383   2.6850  0.064681   999
#
    1.7988  5.0376551  0.029602  40.3390  0.064681   999
    1.7988  5.0376096  0.002073  13.9905  0.064681   999
#
    1.7988  5.0374606  0.008392   7.5981  0.064681   999
#
    1.7988  5.0373075  0.035290  36.7544  0.064681   999
    1.7988  5.0372375  0.034170  35.6567  0.064681   999
    1.7988  5.0372219  0.030713  25.5793  0.064681   999
    1.7988  5.0372145  0.020285  24.1874  0.064681   999
    1.7988  5.0372110  0.000674   3.3611  0.064681   999
#
    1.7988  5.0372504  0.006662   7.4446  0.064681   999
#
    1.7988  5.0371237  0.007922  22.6476  0.064681   999
#
    1.7988  5.0370877  0.011110  20.9260  0.064681   999
    1.7988  5.0370566  0.000969   6.1124  0.064681   999
#
    1.7988  5.0369761  0.010459  15.5563  0.064681   999
    1.7988  5.0369077  0.007728   1.5198  0.064681   999
#
    1.7988  5.0367836  0.051734  42.5830  0.064681   999
    1.7988  5.0367100  0.008020  21.1991  0.064681   999
#
    1.7988  5.0367178  0.050194  32.3680  0.064681   999
    1.7988  5.0366522  0.014948  22.2015  0.064681   999
    1.7988  5.0366417  0.000683   3.6974  0.064681   999
#
    1.7988  5.0365956  0.044828  31.0307  0.064681   999
    1.7988  5.0365503  0.001019   7.9972  0.064681   999
#
    1.7988  5.0366106  0.010301  12.4629  0.064681   999
    1.7988  5.0365373  0.003670   2.2736  0.064681   999
#
    1.7988  5.0364949  0.048839  48.8768  0.064681   999
    1.7988  5.0364388  0.050229  20.9384  0.064681   999
    1.7988  5.0364253  0.048533  31.2568  0.064681   999
    1.7988  5.0364176  0.043836  27.2198  0.064681   999
    1.7988  5.0364135  0.038511  26.2222  0.064681   999
    1.7988  5.0364110  0.032553  25.1599  0.064681   999
#
# nndmp := 88
    1.8088  5.0310475  0.014872  29.6337  0.066175   999
    1.8088  5.0310104  0.004513  13.8379  0.066175   999
#
    1.8088  5.0307488  0.005874  13.1531  0.066175   999
#
    1.8088  5.0305513  0.048079  28.3918  0.066175   999
    1.8088  5.0304758  0.031154  30.7293  0.066175   999
    1.8088  5.0304564  0.001624  11.3441  0.066175   999
#
    1.8088  5.0304380  0.010586   9.7408  0.066175   999
    1.8088  5.0303511  0.008684   5.0896  0.066175   999
#
    1.8088  5.0302339  0.045837  48.7999  0.066175   999
    1.8088  5.0301752  0.031899  17.9243  0.066175   999
    1.8088  5.0301625  0.008013  20.6128  0.066175   999
#
