cell_tetrahedron, cell_prism_3, cell_cube, cell_prism_5, cell_config_1, cell_config_2, cell_config_3, cell_config_4, cell_config_5, cell_config_6, cell_config_7, cell_config_8, cell_config_9, cell_dodecahedron, cell_config_10, cell_config_11, cell_config_12, cell_config_13, cell_config_14, cell_config_15, cell_config_16, cell_config_17, cell_config_18, cell_config_19, all_cells, all_combinatorial_types
41, 3, 89, 53, 69, 41, 22, 23, 22, 20, 21, 22, 10, 3, 3, 6, 3, 0, 0, 6, 3, 0, 12, 4, 932, 395
43, 5, 88, 53, 69, 41, 21, 22, 21, 20, 21, 18, 10, 2, 3, 7, 3, 0, 0, 6, 2, 0, 13, 4, 931, 396
49, 4, 85, 57, 67, 47, 19, 21, 21, 17, 22, 15, 12, 1, 3, 7, 4, 0, 0, 7, 3, 0, 11, 2, 928, 399
49, 4, 87, 59, 69, 44, 17, 24, 18, 16, 20, 17, 12, 1, 3, 7, 4, 0, 1, 7, 3, 0, 10, 2, 927, 397
49, 5, 87, 58, 70, 44, 17, 24, 19, 15, 20, 18, 11, 1, 3, 7, 4, 0, 1, 6, 3, 0, 11, 2, 926, 398
50, 4, 87, 56, 70, 43, 18, 25, 19, 15, 19, 18, 11, 1, 3, 7, 4, 0, 1, 6, 3, 0, 11, 2, 925, 397
52, 3, 88, 55, 75, 40, 17, 24, 18, 14, 18, 18, 10, 1, 3, 7, 4, 0, 1, 5, 3, 0, 11, 1, 923, 395
53, 3, 88, 56, 78, 40, 17, 22, 18, 13, 18, 17, 9, 1, 3, 6, 3, 0, 1, 5, 3, 0, 11, 1, 923, 399
53, 4, 88, 54, 81, 37, 16, 20, 19, 14, 19, 17, 11, 1, 4, 5, 3, 0, 1, 5, 3, 0, 10, 1, 919, 396
52, 4, 88, 56, 80, 39, 16, 20, 18, 14, 19, 17, 11, 1, 4, 5, 3, 0, 1, 5, 3, 0, 10, 1, 918, 395
58, 4, 89, 58, 80, 41, 12, 17, 19, 15, 17, 18, 9, 2, 4, 3, 3, 0, 1, 4, 3, 1, 8, 2, 916, 402
60, 6, 83, 58, 80, 42, 10, 18, 18, 15, 18, 16, 8, 2, 3, 2, 3, 0, 2, 5, 2, 1, 8, 3, 911, 401
59, 6, 83, 59, 79, 43, 10, 18, 18, 14, 18, 16, 8, 2, 3, 2, 3, 0, 2, 6, 2, 1, 8, 3, 910, 401
59, 6, 84, 58, 77, 42, 10, 18, 18, 14, 19, 16, 7, 2, 4, 2, 3, 0, 2, 5, 2, 1, 8, 4, 908, 400
66, 3, 85, 65, 74, 39, 13, 21, 19, 12, 15, 17, 6, 2, 3, 2, 0, 0, 2, 3, 2, 1, 8, 4, 907, 396
65, 3, 85, 65, 75, 38, 13, 22, 19, 12, 14, 17, 6, 2, 3, 2, 0, 0, 2, 3, 2, 1, 8, 4, 906, 395
66, 5, 82, 68, 67, 44, 12, 22, 19, 11, 13, 16, 6, 2, 3, 2, 0, 0, 2, 4, 2, 1, 7, 4, 902, 393
68, 5, 83, 63, 68, 45, 13, 21, 22, 9, 12, 15, 5, 3, 3, 2, 0, 0, 2, 5, 1, 1, 8, 4, 898, 394
70, 5, 83, 64, 64, 46, 14, 19, 23, 9, 13, 15, 5, 3, 3, 2, 0, 0, 2, 5, 1, 1, 8, 4, 897, 392
68, 5, 84, 64, 63, 47, 14, 20, 23, 8, 14, 15, 5, 3, 3, 2, 0, 0, 2, 5, 1, 1, 8, 4, 895, 390
67, 5, 87, 64, 62, 47, 15, 18, 23, 8, 15, 13, 5, 3, 4, 2, 0, 0, 2, 5, 1, 1, 8, 4, 894, 389
70, 5, 88, 62, 60, 48, 18, 16, 21, 8, 15, 10, 4, 3, 6, 2, 0, 0, 2, 6, 1, 1, 8, 4, 891, 387
68, 6, 89, 61, 60, 48, 18, 16, 22, 8, 14, 10, 4, 3, 6, 2, 0, 0, 2, 5, 0, 1, 8, 4, 889, 388
70, 5, 86, 64, 63, 45, 15, 17, 21, 7, 11, 9, 4, 3, 5, 1, 0, 0, 1, 3, 0, 1, 8, 4, 886, 390
69, 5, 85, 64, 62, 46, 15, 17, 21, 7, 11, 9, 4, 3, 5, 0, 0, 0, 1, 3, 0, 1, 8, 5, 884, 389
68, 6, 89, 61, 59, 44, 18, 15, 22, 8, 10, 10, 4, 3, 5, 0, 0, 0, 1, 3, 0, 1, 8, 5, 882, 389
67, 6, 88, 61, 61, 44, 18, 15, 22, 9, 10, 10, 3, 3, 5, 0, 0, 0, 1, 3, 0, 1, 9, 5, 880, 388
63, 7, 87, 60, 62, 43, 19, 15, 22, 10, 10, 10, 3, 3, 5, 0, 0, 0, 1, 3, 0, 1, 10, 4, 875, 387
65, 5, 89, 60, 60, 42, 19, 16, 21, 10, 10, 11, 3, 3, 5, 0, 0, 0, 1, 3, 0, 1, 11, 4, 874, 387
63, 5, 90, 62, 59, 42, 18, 17, 19, 11, 10, 12, 3, 3, 6, 0, 0, 0, 1, 2, 0, 1, 11, 4, 872, 384
65, 4, 93, 62, 58, 40, 16, 20, 18, 11, 10, 13, 4, 2, 6, 0, 0, 0, 1, 3, 0, 1, 10, 4, 871, 383
65, 4, 93, 61, 57, 42, 16, 18, 18, 10, 11, 13, 4, 2, 5, 0, 0, 0, 1, 3, 0, 1, 10, 4, 868, 383
66, 3, 90, 66, 57, 42, 15, 19, 17, 8, 14, 14, 4, 2, 5, 1, 0, 0, 1, 2, 0, 1, 9, 3, 864, 380
65, 7, 88, 67, 54, 42, 16, 20, 17, 8, 15, 14, 5, 2, 5, 1, 0, 0, 1, 3, 0, 1, 9, 2, 863, 377
62, 7, 89, 67, 59, 41, 15, 23, 13, 7, 15, 15, 5, 2, 5, 1, 0, 0, 1, 2, 0, 1, 10, 3, 860, 378
62, 9, 89, 67, 58, 41, 16, 24, 12, 7, 15, 15, 6, 2, 5, 1, 0, 0, 1, 2, 0, 1, 10, 3, 859, 377
61, 9, 89, 67, 60, 41, 15, 24, 12, 7, 15, 15, 6, 2, 5, 1, 0, 0, 1, 2, 0, 1, 10, 3, 858, 378
60, 10, 89, 65, 61, 41, 15, 24, 12, 7, 15, 15, 6, 2, 5, 1, 0, 0, 1, 2, 0, 1, 10, 2, 857, 379
60, 9, 90, 65, 63, 40, 15, 25, 13, 7, 15, 15, 6, 2, 6, 1, 0, 0, 1, 2, 0, 0, 10, 2, 856, 376
53, 9, 95, 60, 66, 36, 16, 25, 14, 8, 13, 17, 6, 1, 4, 0, 1, 0, 1, 2, 0, 0, 7, 2, 843, 367
49, 10, 97, 59, 64, 37, 17, 25, 14, 8, 13, 16, 6, 1, 4, 0, 1, 0, 1, 3, 0, 0, 7, 2, 839, 364
48, 11, 97, 58, 65, 38, 15, 25, 13, 8, 13, 16, 6, 1, 4, 0, 1, 0, 1, 3, 0, 0, 6, 2, 838, 363
52, 12, 97, 57, 62, 37, 15, 25, 12, 8, 10, 15, 5, 1, 3, 0, 0, 0, 1, 3, 0, 0, 8, 2, 837, 367
52, 12, 96, 57, 64, 35, 16, 25, 12, 8, 10, 15, 5, 1, 3, 0, 1, 0, 1, 3, 0, 0, 8, 2, 836, 366
55, 13, 96, 58, 59, 35, 20, 27, 10, 9, 9, 15, 5, 1, 3, 0, 0, 0, 1, 3, 0, 0, 8, 2, 835, 368
54, 13, 98, 57, 58, 35, 20, 27, 11, 9, 9, 15, 5, 1, 3, 0, 0, 0, 1, 3, 0, 0, 8, 2, 834, 368
54, 13, 97, 58, 58, 36, 19, 26, 10, 8, 9, 15, 5, 1, 3, 0, 0, 0, 1, 3, 0, 0, 8, 2, 830, 363
55, 8, 95, 60, 58, 34, 18, 28, 12, 8, 8, 13, 5, 1, 3, 0, 0, 0, 1, 3, 0, 0, 7, 2, 823, 358
56, 8, 93, 60, 58, 34, 18, 27, 12, 8, 8, 13, 5, 1, 3, 0, 0, 0, 1, 3, 0, 0, 7, 2, 822, 356
55, 8, 94, 60, 58, 34, 18, 28, 12, 8, 8, 13, 5, 1, 3, 0, 0, 0, 1, 3, 0, 0, 7, 2, 821, 356
58, 7, 96, 60, 55, 35, 17, 28, 10, 8, 8, 14, 6, 1, 3, 0, 0, 0, 0, 1, 0, 0, 8, 2, 819, 350
59, 7, 94, 62, 53, 34, 17, 25, 11, 10, 10, 14, 6, 1, 3, 0, 0, 0, 0, 1, 0, 0, 7, 2, 818, 350
57, 7, 94, 63, 51, 36, 18, 23, 12, 10, 10, 14, 6, 1, 2, 0, 1, 0, 0, 1, 0, 0, 7, 2, 816, 350
62, 5, 93, 67, 52, 31, 16, 22, 13, 10, 10, 12, 6, 1, 2, 0, 1, 0, 0, 1, 0, 0, 7, 3, 814, 354
61, 5, 93, 67, 52, 31, 17, 22, 14, 10, 10, 12, 6, 1, 2, 0, 1, 0, 0, 1, 0, 0, 7, 3, 813, 354
64, 3, 96, 64, 52, 29, 15, 21, 15, 10, 11, 11, 6, 1, 2, 0, 1, 0, 0, 1, 0, 0, 7, 3, 811, 351
64, 3, 97, 60, 54, 28, 16, 19, 13, 10, 11, 11, 6, 1, 2, 0, 1, 0, 0, 1, 0, 0, 7, 3, 809, 350
65, 4, 101, 63, 46, 26, 17, 20, 12, 11, 10, 12, 7, 1, 1, 0, 1, 0, 0, 1, 0, 0, 6, 2, 805, 350
63, 4, 100, 66, 47, 28, 16, 19, 13, 12, 10, 12, 6, 1, 1, 0, 1, 0, 0, 1, 0, 0, 6, 2, 802, 350
63, 5, 98, 72, 45, 27, 17, 18, 16, 10, 8, 11, 5, 1, 1, 0, 1, 0, 0, 0, 0, 0, 8, 3, 799, 345
63, 4, 101, 70, 45, 27, 18, 18, 15, 10, 9, 12, 5, 1, 1, 0, 1, 0, 0, 0, 0, 0, 8, 3, 798, 346
66, 3, 103, 68, 45, 29, 18, 15, 16, 8, 9, 9, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 797, 344
71, 5, 99, 68, 43, 26, 17, 18, 13, 6, 8, 10, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 794, 349
73, 4, 98, 71, 44, 26, 16, 19, 14, 6, 8, 9, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 794, 351
76, 6, 94, 74, 39, 24, 16, 18, 13, 8, 8, 7, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 791, 354
75, 7, 92, 75, 40, 23, 16, 18, 12, 9, 7, 6, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 790, 354
76, 6, 91, 76, 40, 25, 16, 17, 12, 8, 7, 6, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 789, 354
68, 7, 90, 77, 40, 26, 15, 17, 13, 8, 7, 6, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 779, 351
66, 7, 90, 77, 40, 27, 16, 16, 13, 7, 7, 7, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 777, 350
66, 6, 91, 78, 39, 26, 16, 16, 14, 7, 6, 6, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 776, 350
64, 6, 91, 77, 39, 26, 17, 17, 15, 7, 6, 5, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 773, 349
64, 5, 91, 77, 38, 26, 16, 17, 15, 7, 6, 5, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 772, 350
73, 6, 89, 71, 42, 24, 16, 17, 14, 6, 5, 4, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 769, 341
77, 6, 89, 65, 42, 24, 17, 17, 15, 7, 4, 6, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 768, 340
75, 7, 88, 66, 42, 23, 16, 18, 14, 7, 5, 6, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 764, 338
74, 5, 88, 71, 41, 24, 14, 17, 15, 6, 5, 6, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 758, 335
75, 4, 91, 69, 41, 23, 15, 19, 16, 3, 6, 6, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 756, 332
72, 6, 90, 70, 43, 22, 17, 17, 14, 2, 5, 6, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 7, 2, 749, 332
77, 8, 84, 71, 43, 22, 14, 16, 13, 2, 5, 6, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 7, 2, 748, 332
