step, flag_perc, avg_face_degree, polydispersity, avg_volume, time
foam48, 100.0, 13.768, 0.027597379161918623, 1.0504209260204889, 1.36
foam49, 100.0, 13.766, 0.028735727690854862, 1.0503346882812827, 1.38
foam50, 100.0, 13.766, 0.02987235478669792, 1.0507197437845652, 1.4
foam51, 100.0, 13.766, 0.03045679902864107, 1.0508434675459104, 1.41
foam52, 100.0, 13.766, 0.031073816966476153, 1.0504330407337763, 1.42
foam53, 100.0, 13.766, 0.031703299951802766, 1.0506147463279287, 1.43
foam54, 100.0, 13.764, 0.03231978191227336, 1.0507229109643317, 1.44
foam55, 100.0, 13.762, 0.032965334708140004, 1.050938145152486, 1.45
foam56, 100.0, 13.758, 0.03368250535272854, 1.0511060623581991, 1.46
foam57, 100.0, 13.758, 0.03434089099658055, 1.0509901149802048, 1.47
foam58, 100.0, 13.746, 0.03518841709767795, 1.051247769896067, 1.48
foam59, 100.0, 13.744, 0.0359916985730202, 1.0511763671960004, 1.49
foam60, 100.0, 13.736, 0.036836907070281866, 1.0514579179998849, 1.5
foam61, 100.0, 13.736, 0.03761078007009333, 1.051606096316187, 1.51
foam62, 100.0, 13.736, 0.03840839648150096, 1.0517116337846326, 1.52
foam63, 100.0, 13.73, 0.0392617027672697, 1.0519664336478511, 1.53
foam64, 99.8, 13.726, 0.04009495641256233, 1.0520114242853822, 1.54
foam65, 99.8, 13.722, 0.04095472749462803, 1.0518996279016455, 1.55
foam66, 99.8, 13.716, 0.04181518790697525, 1.0521224424021665, 1.56
foam67, 99.6, 13.704, 0.04286362764571705, 1.0522015276503034, 1.57
foam68, 99.6, 13.702, 0.04380905733235685, 1.0524968425043995, 1.58
foam69, 99.6, 13.696, 0.04476497068015517, 1.0522155659406323, 1.59
foam70, 99.6, 13.692, 0.045771247674328386, 1.0522175407997116, 1.6
foam71, 99.6, 13.69, 0.04683321076003799, 1.052563562789704, 1.61
foam72, 99.8, 13.678, 0.047943503968876255, 1.0531660216307555, 1.62
foam73, 99.8, 13.678, 0.0489964661568425, 1.053381667522373, 1.63
foam74, 99.8, 13.676, 0.05006617043584094, 1.0535691604169086, 1.64
foam75, 99.8, 13.664, 0.05132182474743918, 1.0538218202746665, 1.65
foam76, 99.8, 13.654, 0.052530665352275685, 1.053768682340022, 1.66
foam77, 99.8, 13.638, 0.055051639933481944, 1.0534789165716667, 1.68
foam78, 99.8, 13.632, 0.05635307335982187, 1.0530889938447827, 1.69
foam79, 99.8, 13.628, 0.05766501110602795, 1.053414002198616, 1.7
foam80, 99.8, 13.626, 0.05897608358371342, 1.053671561745492, 1.71
foam81, 99.8, 13.62, 0.06043449641830678, 1.053861241358189, 1.72
foam82, 100.0, 13.608, 0.061868745970296235, 1.053667900364625, 1.73
foam83, 100.0, 13.598, 0.06348669965437947, 1.0530346079019053, 1.74
foam84, 99.8, 13.588, 0.06503173847908306, 1.0530365591015884, 1.75
foam85, 99.8, 13.578, 0.06667469191278497, 1.051768591515611, 1.76
foam86, 99.8, 13.568, 0.06831209135908001, 1.0517507947830065, 1.77
foam87, 99.8, 13.564, 0.06987823461924791, 1.0517343362194067, 1.78
foam88, 99.3, 13.558, 0.07144705273045537, 1.0517035715346839, 1.79
foam89, 99.3, 13.548, 0.07315751788150027, 1.0515851560452378, 1.8
foam90, 99.3, 13.542, 0.074871277764059, 1.0521838186763075, 1.81
foam91, 99.3, 13.538, 0.07658598237379377, 1.0524731275859651, 1.82
foam92, 99.3, 13.526, 0.07844964398542786, 1.0522709681722031, 1.83
foam93, 99.1, 13.52, 0.08019634518646357, 1.052112997283628, 1.84
foam94, 99.2, 13.48, 0.08225735553521085, 1.05123782237021, 1.85
foam95, 99.2, 13.476, 0.08408638718357153, 1.0517078569446339, 1.86
foam96, 99.2, 13.468, 0.08599275279204277, 1.051695837570082, 1.87
foam97, 99.2, 13.454, 0.08805861327496722, 1.0522985765131279, 1.88
foam98, 98.5, 13.426, 0.09036711072084436, 1.0520089376163284, 1.89
foam99, 98.5, 13.412, 0.09250899013897507, 1.0523108370662557, 1.9
foam100, 98.2, 13.4, 0.0946744223010807, 1.052514464091074, 1.91
foam101, 98.4, 13.392, 0.09679516614311412, 1.0529375236207987, 1.92
foam102, 98.4, 13.386, 0.09903780916226212, 1.0528316653801386, 1.93
foam103, 98.4, 13.368, 0.10142519037308695, 1.0523328842138746, 1.94
foam104, 98.8988988988989, 13.37137137137137, 0.10266361205104046, 1.0538081619875495, 1.94728
foam105, 98.3983983983984, 13.367367367367367, 0.10500235500682908, 1.0538749041347126, 1.95728
foam106, 98.3983983983984, 13.347347347347347, 0.10753239911925583, 1.0540942211550448, 1.96728
foam107, 97.7977977977978, 13.335335335335335, 0.11011929787637365, 1.054229936968304, 1.97728
foam108, 97.7977977977978, 13.315315315315315, 0.1127233984300744, 1.0542860746798302, 1.98728
foam109, 98.29659318637275, 13.31062124248497, 0.11474777729315644, 1.0554735666517912, 1.99624
foam110, 97.29458917835672, 13.298597194388778, 0.11834925235383298, 1.063334015079928, 2.00624
foam111, 96.79358717434869, 13.28256513026052, 0.120162727857414, 1.0560852267681633, 2.01624
foam112, 97.29187562688064, 13.28184553660983, 0.12101319155276102, 1.0571100734979333, 2.02085
foam113, 96.38916750250752, 13.247743229689068, 0.12400023955614037, 1.0568364554826009, 2.03085
foam114, 96.6867469879518, 13.24698795180723, 0.1258039976575367, 1.0582343248706276, 2.03929
foam115, 95.68273092369478, 13.234939759036145, 0.12861747676504898, 1.0569822224796899, 2.04929
foam116, 95.18072289156626, 13.216867469879517, 0.1316070789949797, 1.0574937102196673, 2.05929
foam117, 94.87951807228916, 13.206827309236948, 0.13450257165245727, 1.0580307921418255, 2.06929
foam118, 94.87437185929647, 13.195979899497488, 0.13573006094847595, 1.0654520640076404, 2.07172
foam119, 94.46680080482898, 13.18712273641851, 0.13758605742731178, 1.0675032979428158, 2.07957
foam120, 93.65558912386706, 13.164149043303121, 0.14082352651490493, 1.0693438665354107, 2.09207
foam121, 92.94354838709677, 13.125, 0.14276722043016843, 1.0619843909950144, 2.10094
foam122, 92.94354838709677, 13.108870967741936, 0.1460981932734169, 1.0617687813472545, 2.11094
foam123, 92.22222222222223, 13.074747474747475, 0.1497483265102535, 1.061784853198639, 2.12425
foam124, 92.21435793731041, 13.061678463094035, 0.1509835779548203, 1.0627845174521116, 2.12924
foam125, 92.51012145748987, 13.06072874493927, 0.15357541790733076, 1.0637935567324306, 2.13832
foam126, 91.69199594731509, 13.045592705167174, 0.15609647734961363, 1.0667128460265298, 2.14802
foam127, 91.48073022312373, 13.016227180527384, 0.15742293421282305, 1.06582687119739, 2.1534
foam128, 90.65989847715737, 12.99492385786802, 0.15998111255398717, 1.0644398667307955, 2.15982
foam129, 91.05691056910568, 12.995934959349594, 0.161007513094378, 1.065687047844101, 2.16382
foam130, 90.020366598778, 12.977596741344195, 0.16320285802245849, 1.0676881233036153, 2.1719
foam131, 90.41794087665647, 12.980632008154943, 0.16542724714400237, 1.0693421706088704, 2.17958
foam132, 89.18367346938776, 12.961224489795919, 0.16642185946659693, 1.069995771706569, 2.18307
foam133, 87.84473953013278, 12.947906026557712, 0.16878629182129923, 1.0712530386559276, 2.19065
foam134, 86.72114402451481, 12.93564862104188, 0.17231987144434924, 1.0713413862019225, 2.20065
foam135, 87.92221084953941, 12.933469805527125, 0.1740987310766493, 1.0728602897888264, 2.20705
foam136, 87.92221084953941, 12.92732855680655, 0.1777395717866792, 1.0734029343430807, 2.21705
foam137, 88.42213114754098, 12.924180327868852, 0.17758123311140772, 1.0741285409794614, 2.21749
foam138, 89.02564102564102, 12.910769230769231, 0.17946103347482456, 1.0757030614062046, 2.22337
foam139, 89.21971252566735, 12.907597535934292, 0.18036517985079392, 1.0767519623014423, 2.2264
foam140, 89.8043254376931, 12.912461380020597, 0.1826723804554018, 1.0874236327961129, 2.23372
foam141, 89.89690721649485, 12.911340206185567, 0.18347937883780818, 1.0884253805936739, 2.23719
foam142, 88.8659793814433, 12.89278350515464, 0.1867905916370658, 1.0814203277765881, 2.24719
foam143, 89.6694214876033, 12.902892561983471, 0.18848596757482516, 1.0914681942946496, 2.25208
foam144, 89.14167528438469, 12.883143743536712, 0.1907659627206737, 1.0930993305319077, 2.25826
foam145, 89.54451345755695, 12.877846790890269, 0.19411492123077068, 1.0946336906262852, 2.26811
foam146, 87.66839378238342, 12.839378238341968, 0.19736218765274205, 1.096344645445062, 2.27703
foam147, 87.03319502074689, 12.83402489626556, 0.1998465102865279, 1.0976216328886301, 2.28444
foam148, 84.92723492723493, 12.802494802494802, 0.20370314660725808, 1.1002963700416366, 2.2954
foam149, 82.10197710718002, 12.753381893860562, 0.20865092140793862, 1.1007642255537005, 2.30681
foam150, 81.875, 12.754166666666666, 0.21013900348769998, 1.1022386866778335, 2.31145
foam151, 81.23044838373306, 12.736183524504693, 0.21240442792772551, 1.103552749007861, 2.31746
foam152, 81.62839248434238, 12.736951983298539, 0.21263561259088637, 1.104584319703844, 2.31897
foam153, 78.36990595611285, 12.675026123301985, 0.216504550567584, 1.1078983526034605, 2.32863
foam154, 78.66108786610879, 12.671548117154812, 0.21821468437056213, 1.1090484733215085, 2.33349
foam155, 77.80104712041886, 12.636649214659686, 0.2208865107660798, 1.1102307548789319, 2.33974
foam156, 77.85939139559287, 12.6295907660021, 0.22486224156166212, 1.1118049003967474, 2.34992
foam157, 77.31092436974791, 12.619747899159664, 0.22681262261489699, 1.1166019237232225, 2.35205
foam158, 76.23554153522608, 12.601472134595163, 0.2264465731277252, 1.1091554255203422, 2.35491
foam159, 75.34246575342466, 12.581664910432034, 0.2298951354604737, 1.1113278838617426, 2.36352
foam160, 75.31645569620254, 12.578059071729959, 0.23183121082077207, 1.112784483778278, 2.36864
foam161, 73.25581395348837, 12.551797040169133, 0.23462331271672343, 1.1149534017058804, 2.37608
foam162, 73.67303609341825, 12.554140127388536, 0.23722505848355024, 1.1186724983360958, 2.38526
foam163, 74.36170212765958, 12.55531914893617, 0.2391459000641165, 1.121393509176382, 2.39132
foam164, 74.76038338658148, 12.5580404685836, 0.2391333767299808, 1.1225925921528441, 2.39132
foam165, 75.1334044823906, 12.56136606189968, 0.24016739367182938, 1.1251800658497377, 2.39634
foam166, 75.77706323687032, 12.563772775991426, 0.24225281513227181, 1.1302770168342353, 2.40441
foam167, 74.78540772532189, 12.540772532188841, 0.24505118912540658, 1.1317052250845365, 2.41141
foam168, 74.97314715359829, 12.53920515574651, 0.2458354349905758, 1.1329761093694688, 2.41408
foam169, 75.3763440860215, 12.544086021505377, 0.2455829531109548, 1.1342515063687422, 2.41408
foam170, 75.83603020496224, 12.54153182308522, 0.24763097021583635, 1.1384375495185293, 2.42135
foam171, 76.13390928725701, 12.542116630669547, 0.2479515510760666, 1.1397711527422911, 2.42311
foam172, 77.86259541984732, 12.540894220283533, 0.24787388436865787, 1.1504859396935732, 2.43155
foam173, 79.47310647639955, 12.537870472008782, 0.2502110555242867, 1.1575365652331728, 2.44115
foam174, 78.63436123348018, 12.533039647577093, 0.2516735894766371, 1.1626982790794893, 2.44771
foam175, 78.36644591611478, 12.52980132450331, 0.25359043286235905, 1.1645976159853786, 2.4529
foam176, 79.77777777777779, 12.537777777777778, 0.25529331367438335, 1.171552314626983, 2.46159
foam177, 77.90178571428571, 12.502232142857142, 0.2600181388556919, 1.1790592717183572, 2.47564
foam178, 78.69955156950674, 12.48206278026906, 0.2653018454095524, 1.184570570376738, 2.48907
foam179, 77.07865168539327, 12.453932584269664, 0.2672823113234164, 1.1891705297045243, 2.49539
foam180, 75.98647125140926, 12.412626832018038, 0.2698488240664296, 1.1924861415052108, 2.50288
foam181, 76.30385487528345, 12.417233560090702, 0.27359779512374316, 1.198458454914442, 2.51391
foam182, 76.73098751418841, 12.422247446083995, 0.2745167475541346, 1.2000993539464786, 2.51698
foam183, 76.25, 12.411363636363637, 0.27752234532910425, 1.2020935404753985, 2.52375
foam184, 76.22298065984073, 12.405005688282138, 0.2785152258685055, 1.2033230490041922, 2.52618
foam185, 75.0, 12.381278538812785, 0.2794229542105342, 1.207754572920344, 2.53069
foam186, 73.25714285714285, 12.372571428571428, 0.2814951488328554, 1.2024555277576476, 2.53541
foam187, 73.4553775743707, 12.37070938215103, 0.28275043049752546, 1.2039728070318234, 2.53863
foam188, 71.06773823191733, 12.307692307692308, 0.2867573648280326, 1.2072947774300025, 2.54813
foam189, 70.19562715765247, 12.28078250863061, 0.29076906033490535, 1.2101186952011551, 2.55679
foam190, 70.50691244239631, 12.28110599078341, 0.29115630995712016, 1.2110086440623353, 2.55799
foam191, 71.0161662817552, 12.28406466512702, 0.29256183881844144, 1.2140611184542152, 2.5626
foam192, 71.09826589595376, 12.279768786127168, 0.2926875409599603, 1.2154936242714425, 2.56366
foam193, 70.41763341067285, 12.266821345707656, 0.29348168375642225, 1.2199929384422197, 2.56757
foam194, 70.61556329849013, 12.267131242740998, 0.29370539589212186, 1.2214309860017771, 2.56908
foam195, 70.19790454016298, 12.221187427240977, 0.2979957405872662, 1.2211535070147472, 2.57628
foam196, 70.82847141190199, 12.228704784130688, 0.29884082351039454, 1.2240807585500766, 2.57981
foam197, 69.5906432748538, 12.215204678362573, 0.30321080032935144, 1.2345614153080613, 2.58761
foam198, 69.55503512880561, 12.217798594847775, 0.3046050304456842, 1.2362767050662136, 2.59112
foam199, 70.15276145710928, 12.216216216216216, 0.3068850051065055, 1.2405588830390908, 2.59819
foam200, 70.15276145710928, 12.211515863689776, 0.3069418934900294, 1.2404413457584391, 2.59819
foam201, 69.69339622641509, 12.193396226415095, 0.3081230433953024, 1.2443004150764756, 2.60261
foam202, 69.26713947990544, 12.15839243498818, 0.31005515602070455, 1.2471642904599498, 2.60747
foam203, 70.02369668246445, 12.161137440758294, 0.3109259445770205, 1.2508034049579684, 2.61068
foam204, 69.67895362663495, 12.159334126040427, 0.31164913749708023, 1.2558930850929084, 2.615
foam205, 69.88095238095238, 12.164285714285715, 0.312795457539113, 1.2578159590253442, 2.61817
foam206, 70.20262216924911, 12.169249106078665, 0.31418622968402743, 1.2596184915913262, 2.62172
foam207, 69.41457586618877, 12.152927120669057, 0.3170546845904383, 1.2623196450398269, 2.62802
foam208, 69.61722488038278, 12.157894736842104, 0.3174100883504778, 1.2640481858572412, 2.62963
foam209, 69.34131736526946, 12.1437125748503, 0.31668988146763, 1.2574854646503362, 2.63111
foam210, 69.06474820143885, 12.146282973621103, 0.31618011666962254, 1.2596685607957039, 2.63113
foam211, 69.38775510204081, 12.148859543817528, 0.3161248499334379, 1.261266058469765, 2.63199
foam212, 68.1107099879663, 12.129963898916968, 0.31945537480417463, 1.2647518616904643, 2.63966
foam213, 65.50060313630881, 12.110977080820266, 0.32139590462864565, 1.2664531611527952, 2.64512
foam214, 66.99147381242388, 12.12911084043849, 0.32506036776238667, 1.288893984616948, 2.65773
foam215, 67.31707317073172, 12.13170731707317, 0.32572843032449184, 1.2895680591839491, 2.65918
foam216, 68.09815950920245, 12.139877300613497, 0.32509804553440125, 1.2984844642760913, 2.66352
foam217, 66.95331695331696, 12.127764127764127, 0.32401718844401883, 1.2917653691358248, 2.66446
foam218, 66.37931034482759, 12.113300492610838, 0.3257479854749661, 1.2944928999574687, 2.66939
foam219, 65.88380716934486, 12.106304079110012, 0.3280345023689346, 1.2996389094328702, 2.67634
foam220, 64.97524752475248, 12.086633663366337, 0.33120482772637416, 1.3018432747771018, 2.6818
foam221, 65.22277227722772, 12.086633663366337, 0.3312878182022494, 1.3019697434910171, 2.6818
foam222, 65.1685393258427, 12.092384519350812, 0.3330783210249142, 1.314020976323209, 2.69158
foam223, 65.53884711779449, 12.092731829573935, 0.33562271065541105, 1.3193924959850527, 2.69857
foam224, 65.87202007528231, 12.097867001254706, 0.33532469451718083, 1.3210889548116178, 2.69904
foam225, 65.32156368221942, 12.098360655737705, 0.3377640598792584, 1.324971232963635, 2.70434
foam226, 63.76262626262626, 12.065656565656566, 0.3379206983572989, 1.3311835693376644, 2.70545
foam227, 64.0960809102402, 12.070796460176991, 0.338194292056601, 1.3330333408561899, 2.70697
foam228, 64.55696202531645, 12.073417721518988, 0.338448705786619, 1.3347530153848617, 2.70843
foam229, 64.1318124207858, 12.060836501901141, 0.3390431511777958, 1.3365853131416643, 2.71028
foam230, 63.57868020304569, 12.060913705583756, 0.34016943433202806, 1.3383599064120442, 2.71326
foam231, 62.70753512132823, 12.048531289910601, 0.34272923748970374, 1.3470263601012253, 2.72273
foam232, 62.40409207161125, 12.046035805626598, 0.3436634441632693, 1.3486252952455504, 2.72498
foam233, 63.77749029754204, 12.043984476067271, 0.34641498792153946, 1.3640328564871567, 2.73743
foam234, 64.10923276983095, 12.046814044213264, 0.34766208471194937, 1.366389680112095, 2.74311
foam235, 61.518324607329845, 12.047120418848168, 0.34982771181563677, 1.379240638415108, 2.75232
foam236, 60.419397116644824, 12.00524246395806, 0.3513091712986307, 1.3722195412034264, 2.75261
foam237, 60.65789473684211, 12.005263157894737, 0.3521627397538849, 1.3805379634497805, 2.75765
foam238, 61.133069828722, 12.010540184453228, 0.3527219094623677, 1.3811862570516906, 2.75902
foam239, 62.36702127659575, 12.00531914893617, 0.35523176072813256, 1.3926367187177355, 2.76842
foam240, 62.71870794078062, 12.024226110363392, 0.356975976944349, 1.409959877389261, 2.78045
foam241, 60.78167115902965, 11.981132075471699, 0.35754658884503976, 1.4109351802804857, 2.78169
foam242, 60.32388663967612, 11.978407557354926, 0.3572225496284862, 1.4124370937491852, 2.78213
foam243, 60.810810810810814, 11.978378378378379, 0.3570396737529833, 1.4144489607135713, 2.78266
foam244, 61.02841677943166, 11.983761840324764, 0.35696309721950303, 1.41642716446524, 2.78354
foam245, 61.224489795918366, 11.991836734693878, 0.357777536365258, 1.424419628756822, 2.78909
foam246, 58.46994535519126, 11.94535519125683, 0.36054761676737734, 1.4319863092234022, 2.79621
foam247, 59.97248968363136, 11.966987620357633, 0.36097490519616193, 1.4419865337612778, 2.80226
foam248, 60.19283746556474, 11.97245179063361, 0.3605725508592683, 1.4439818483074642, 2.80272
foam249, 58.78284923928078, 11.944674965421854, 0.36352820000137864, 1.454927408041769, 2.81081
foam250, 59.084604715672675, 11.9500693481276, 0.3631845875041213, 1.4592079863445573, 2.81228
foam251, 59.33147632311978, 11.958217270194986, 0.3646493187837905, 1.4656321847596692, 2.81802
foam252, 59.357541899441344, 11.958100558659218, 0.3649590771530675, 1.469587069580377, 2.82043
foam253, 58.48527349228612, 11.935483870967742, 0.3683241595568596, 1.4769429885833485, 2.82905
foam254, 55.89887640449438, 11.856741573033707, 0.3706468695856324, 1.477796233701692, 2.8322
foam255, 56.399437412095644, 11.862165963431787, 0.37111902773287486, 1.480022959059037, 2.83409
foam256, 56.61971830985916, 11.864788732394366, 0.37137999115385667, 1.4821940159239215, 2.83563
foam257, 56.02836879432624, 11.849645390070922, 0.3749580744103105, 1.4943829754664004, 2.8464
foam258, 55.68181818181818, 11.84375, 0.3751624204418851, 1.4971762621383335, 2.84789
foam259, 56.83453237410072, 11.870503597122303, 0.37492829322174903, 1.5173634924645056, 2.85766
foam260, 56.62824207492796, 11.867435158501442, 0.3750126220724175, 1.5196482562397065, 2.8589
foam261, 57.94117647058824, 11.894117647058824, 0.37325684145578575, 1.550242602559833, 2.87185
foam262, 57.817109144542776, 11.896755162241888, 0.3755311919379172, 1.555873068473544, 2.87829
foam263, 56.932153392330385, 11.87905604719764, 0.376509025063418, 1.5542890292741707, 2.87829
foam264, 56.932153392330385, 11.876106194690266, 0.37670099205376917, 1.5538061318244754, 2.87829
foam265, 58.246656760772666, 11.901931649331353, 0.376579133884386, 1.5657963199007283, 2.88394
foam266, 56.95067264573991, 11.907324364723468, 0.3777643668039621, 1.5754705154532607, 2.89081
foam267, 56.20328849028401, 11.90134529147982, 0.37775602294322197, 1.5754640363892038, 2.89081
foam268, 56.30630630630631, 11.90990990990991, 0.37846865781243544, 1.5830770758735275, 2.89554
foam269, 57.186081694402425, 11.888048411497731, 0.3787198833150234, 1.5963899897291383, 2.90117
foam270, 56.58093797276853, 11.875945537065054, 0.3787192830978501, 1.5963744127818207, 2.90117
foam271, 56.81818181818182, 11.878787878787879, 0.3779960092485082, 1.5986480328446373, 2.9012
foam272, 57.598784194528875, 11.890577507598785, 0.3769133332173591, 1.6033705307954007, 2.90179
foam273, 56.30769230769231, 11.904615384615385, 0.3778664842764783, 1.6237824673696375, 2.91302
foam274, 54.25038639876353, 11.876352395672335, 0.3800436343237932, 1.6305594934590535, 2.91904
foam275, 54.33436532507739, 11.879256965944272, 0.3812008475587383, 1.633244971181763, 2.92244
