#  foam_annealed3_s4.fe
  D_time     energy      minL    scale         p cells
    0.1600  5.3215904  0.097083   4.4468  0.000711  1000
#
    0.1700  5.3210845  0.096200  18.2104  0.000751  1000
    0.1700  5.3210844  0.095543  11.0954  0.000751  1000
    0.1700  5.3210844  0.095564   8.6170  0.000751  1000
    0.1700  5.3210844  0.095596   8.3895  0.000751  1000
    0.1700  5.3210843  0.095562   1.8283  0.000751  1000
    0.1700  5.3210843  0.095559   1.9084  0.000751  1000
#
    0.1800  5.3205769  0.094746  21.8205  0.000791  1000
    0.1800  5.3205769  0.094318  15.4551  0.000791  1000
    0.1800  5.3205768  0.094136   6.1193  0.000791  1000
    0.1800  5.3205768  0.094145   6.8146  0.000791  1000
    0.1800  5.3205768  0.094099   8.0246  0.000791  1000
    0.1800  5.3205768  0.094139   2.9969  0.000791  1000
#
    0.1900  5.3200679  0.093114  19.0975  0.000834  1000
    0.1900  5.3200678  0.092541  10.5064  0.000834  1000
    0.1900  5.3200678  0.092499   9.9246  0.000834  1000
    0.1900  5.3200678  0.092449  10.0185  0.000834  1000
    0.1900  5.3200678  0.092460   4.1131  0.000834  1000
    0.1900  5.3200678  0.092463   4.1143  0.000834  1000
#
    0.2000  5.3195576  0.091559  23.6110  0.000878  1000
    0.2000  5.3195575  0.090759  12.7539  0.000878  1000
    0.2000  5.3195575  0.090784  12.0145  0.000878  1000
    0.2000  5.3195574  0.090724  11.5186  0.000878  1000
    0.2000  5.3195574  0.090871   4.6158  0.000878  1000
    0.2000  5.3195574  0.090710   6.0369  0.000878  1000
#
    0.2100  5.3190457  0.089823  18.6736  0.000924  1000
    0.2100  5.3190456  0.089180  12.0960  0.000924  1000
    0.2100  5.3190456  0.089120  10.8392  0.000924  1000
    0.2100  5.3190455  0.089076  11.8163  0.000924  1000
    0.2100  5.3190455  0.089038   3.1769  0.000924  1000
    0.2100  5.3190455  0.089034   5.0363  0.000924  1000
#
    0.2200  5.3185322  0.088233  25.7663  0.000972  1000
    0.2200  5.3185321  0.087313   8.4155  0.000972  1000
    0.2200  5.3185321  0.087338   4.9672  0.000972  1000
    0.2200  5.3185321  0.087263   8.8434  0.000972  1000
    0.2200  5.3185321  0.087246   4.6932  0.000972  1000
    0.2200  5.3185321  0.087207   7.1531  0.000972  1000
#
    0.2300  5.3180173  0.086207  17.3600  0.001021  1000
    0.2300  5.3180172  0.085426  10.2900  0.001021  1000
    0.2300  5.3180171  0.085353   6.0598  0.001021  1000
    0.2300  5.3180171  0.085329   9.3319  0.001021  1000
    0.2300  5.3180171  0.085235   3.1986  0.001021  1000
    0.2300  5.3180171  0.085257   5.1212  0.001021  1000
#
    0.2400  5.3175007  0.084281   9.7767  0.001072  1000
    0.2400  5.3175006  0.083542   7.3866  0.001072  1000
    0.2400  5.3175006  0.083448   8.3103  0.001072  1000
    0.2400  5.3175006  0.083301  10.3929  0.001072  1000
    0.2400  5.3175005  0.083316   7.5030  0.001072  1000
    0.2400  5.3175005  0.083199   7.8393  0.001072  1000
#
    0.2500  5.3169826  0.082306  18.7493  0.001125  1000
    0.2500  5.3169825  0.081451  10.7322  0.001125  1000
    0.2500  5.3169825  0.081267  11.4005  0.001125  1000
    0.2500  5.3169825  0.081199   9.2021  0.001125  1000
    0.2500  5.3169824  0.081197   2.9286  0.001125  1000
    0.2500  5.3169824  0.081134   4.7525  0.001125  1000
#
    0.2600  5.3164629  0.080193  17.5547  0.001179  1000
    0.2600  5.3164628  0.079280   6.0920  0.001179  1000
    0.2600  5.3164627  0.079183  13.3312  0.001179  1000
    0.2600  5.3164627  0.079029  12.5754  0.001179  1000
    0.2600  5.3164627  0.078931   6.5955  0.001179  1000
    0.2600  5.3164627  0.078895   3.2057  0.001179  1000
#
    0.2700  5.3159415  0.077947  21.1257  0.001235  1000
    0.2700  5.3159414  0.076912   8.2725  0.001235  1000
    0.2700  5.3159414  0.076634   8.3039  0.001235  1000
    0.2700  5.3159414  0.076403   6.0016  0.001235  1000
    0.2700  5.3159413  0.076438   6.0033  0.001235  1000
    0.2700  5.3159413  0.076256   5.5781  0.001235  1000
#
    0.2800  5.3154185  0.075345  19.1794  0.001293  1000
    0.2800  5.3154184  0.074432  11.8126  0.001293  1000
    0.2800  5.3154184  0.074082   2.3873  0.001293  1000
    0.2800  5.3154183  0.073719   6.3664  0.001293  1000
    0.2800  5.3154183  0.073721   5.0404  0.001293  1000
    0.2800  5.3154183  0.073522   3.3722  0.001293  1000
#
    0.2900  5.3148938  0.072521  16.5654  0.001353  1000
    0.2900  5.3148937  0.071565  15.3400  0.001353  1000
    0.2900  5.3148937  0.071040   6.0183  0.001353  1000
    0.2900  5.3148936  0.070878   6.2950  0.001353  1000
    0.2900  5.3148936  0.070760   5.0188  0.001353  1000
    0.2900  5.3148936  0.070649   2.0711  0.001353  1000
#
    0.3000  5.3143674  0.069560  19.8789  0.001414  1000
    0.3000  5.3143674  0.068129  10.6651  0.001414  1000
    0.3000  5.3143673  0.067470   4.3132  0.001414  1000
    0.3000  5.3143673  0.067408   7.8667  0.001414  1000
    0.3000  5.3143673  0.067283   5.6729  0.001414  1000
    0.3000  5.3143672  0.067157   5.9612  0.001414  1000
#
    0.3100  5.3138394  0.065960  17.0068  0.001477  1000
    0.3100  5.3138393  0.064763   6.6777  0.001477  1000
    0.3100  5.3138392  0.063875   7.4747  0.001477  1000
    0.3100  5.3138392  0.063662   9.2271  0.001477  1000
    0.3100  5.3138392  0.063419   6.8807  0.001477  1000
    0.3100  5.3138392  0.063272   3.0864  0.001477  1000
#
    0.3200  5.3133096  0.062020  20.3225  0.001542  1000
    0.3200  5.3133095  0.060810  21.3067  0.001542  1000
    0.3200  5.3133095  0.060001  12.4228  0.001542  1000
    0.3200  5.3133094  0.059059   5.5588  0.001542  1000
    0.3200  5.3133094  0.058710   3.3824  0.001542  1000
    0.3200  5.3133094  0.058340   3.1365  0.001542  1000
#
    0.3300  5.3127780  0.056927  17.0203  0.001609  1000
    0.3300  5.3127779  0.055568  12.3558  0.001609  1000
    0.3300  5.3127779  0.054556   4.8071  0.001609  1000
    0.3300  5.3127778  0.053553   7.9510  0.001609  1000
    0.3300  5.3127778  0.053177   8.9212  0.001609  1000
    0.3300  5.3127778  0.052755   3.5649  0.001609  1000
#
    0.3400  5.3122446  0.051159  14.5331  0.001677  1000
    0.3400  5.3122445  0.048302  22.6320  0.001677  1000
    0.3400  5.3122445  0.046832   5.2265  0.001677  1000
    0.3400  5.3122444  0.045244   7.4983  0.001677  1000
    0.3400  5.3122444  0.044019   1.8002  0.001677  1000
    0.3400  5.3122444  0.043685   7.8349  0.001677  1000
#
    0.3500  5.3117094  0.041235  12.0217  0.001748  1000
    0.3500  5.3117093  0.038035  12.7209  0.001748  1000
    0.3500  5.3117093  0.033395   5.8816  0.001748  1000
    0.3500  5.3117092  0.028560  11.6851  0.001748  1000
    0.3500  5.3117091  0.022221   6.0429  0.001748  1000
    0.3500  5.3117090  0.011793   7.1719  0.001748  1000
#
    0.3600  5.3111720  0.001950   9.7707  0.001820  1000
#
    0.3600  5.3112059  0.093283  52.8853  0.001820  1000
    0.3600  5.3111637  0.095171  77.5411  0.001820  1000
    0.3600  5.3111501  0.095074  50.8279  0.001820  1000
    0.3600  5.3111466  0.094486  53.8580  0.001820  1000
    0.3600  5.3111445  0.093998  49.8857  0.001820  1000
    0.3600  5.3111432  0.093674  41.5765  0.001820  1000
#
# nndmp := 2
    0.3700  5.3106443  0.072411  71.7410  0.001894  1000
    0.3700  5.3106177  0.049215  58.5749  0.001894  1000
    0.3700  5.3106113  0.000243   3.3163  0.001894  1000
#
    0.3700  5.3106438  0.081845  70.1145  0.001894  1000
    0.3700  5.3106055  0.085122  71.2587  0.001894  1000
    0.3700  5.3105967  0.084799  62.3494  0.001894  1000
    0.3700  5.3105929  0.085344  53.0874  0.001894  1000
    0.3700  5.3105908  0.085622  45.1678  0.001894  1000
    0.3700  5.3105894  0.085821  37.2224  0.001894  1000
#
# nndmp := 3
    0.3800  5.3100846  0.063749  72.1805  0.001969  1000
    0.3800  5.3100607  0.030727  48.2940  0.001969  1000
    0.3800  5.3100559  0.000304   3.3472  0.001969  1000
#
    0.3800  5.3100806  0.103538  73.2319  0.001969  1000
    0.3800  5.3100445  0.114353  61.2403  0.001969  1000
    0.3800  5.3100359  0.110334  64.4180  0.001969  1000
    0.3800  5.3100318  0.112018  40.1089  0.001969  1000
    0.3800  5.3100297  0.109419  50.0544  0.001969  1000
    0.3800  5.3100285  0.110815  45.6598  0.001969  1000
#
# nndmp := 4
    0.3900  5.3095204  0.108784  73.0097  0.002047  1000
    0.3900  5.3094950  0.111257  71.7427  0.002047  1000
    0.3900  5.3094883  0.109204  57.4798  0.002047  1000
    0.3900  5.3094848  0.109453  43.6924  0.002047  1000
    0.3900  5.3094829  0.108264  49.0038  0.002047  1000
    0.3900  5.3094816  0.108514  41.5283  0.002047  1000
#
    0.4000  5.3089326  0.104784  36.1176  0.002127  1000
    0.4000  5.3089319  0.106914  28.0056  0.002127  1000
    0.4000  5.3089314  0.104946  32.4636  0.002127  1000
    0.4000  5.3089311  0.106140  26.5174  0.002127  1000
    0.4000  5.3089307  0.104569  23.8207  0.002127  1000
    0.4000  5.3089304  0.105785  23.1213  0.002127  1000
#
    0.4100  5.3083799  0.100187  24.8537  0.002209  1000
    0.4100  5.3083796  0.098883  25.1922  0.002209  1000
    0.4100  5.3083795  0.099003  17.6404  0.002209  1000
    0.4100  5.3083793  0.099267  20.1066  0.002209  1000
    0.4100  5.3083792  0.098916  18.5873  0.002209  1000
    0.4100  5.3083791  0.099083  17.5456  0.002209  1000
#
    0.4200  5.3078268  0.093692  25.3062  0.002292  1000
    0.4200  5.3078267  0.091739  20.3033  0.002292  1000
    0.4200  5.3078266  0.091613  11.6354  0.002292  1000
    0.4200  5.3078265  0.091443  11.7413  0.002292  1000
    0.4200  5.3078265  0.091258  16.1283  0.002292  1000
    0.4200  5.3078264  0.091212   8.1485  0.002292  1000
#
    0.4300  5.3072721  0.085340  22.2869  0.002378  1000
    0.4300  5.3072720  0.083063  15.0000  0.002378  1000
    0.4300  5.3072719  0.082624  12.9043  0.002378  1000
    0.4300  5.3072719  0.082588   9.8830  0.002378  1000
    0.4300  5.3072718  0.082292   9.4066  0.002378  1000
    0.4300  5.3072718  0.082274   8.6460  0.002378  1000
#
    0.4400  5.3067153  0.075992  23.0485  0.002465  1000
    0.4400  5.3067152  0.072757  14.8232  0.002465  1000
    0.4400  5.3067152  0.071691   8.9804  0.002465  1000
    0.4400  5.3067151  0.071264   9.9925  0.002465  1000
    0.4400  5.3067151  0.070754   8.6816  0.002465  1000
    0.4400  5.3067151  0.070558   6.5841  0.002465  1000
#
    0.4500  5.3061565  0.063714  18.1611  0.002555  1000
    0.4500  5.3061564  0.060109   5.8097  0.002555  1000
    0.4500  5.3061564  0.056434   6.8803  0.002555  1000
    0.4500  5.3061563  0.055217  13.3047  0.002555  1000
    0.4500  5.3061563  0.052756   6.4284  0.002555  1000
    0.4500  5.3061563  0.050886   6.3711  0.002555  1000
#
    0.4600  5.3055955  0.042412  19.6359  0.002646  1000
    0.4600  5.3055954  0.031244   9.3591  0.002646  1000
    0.4600  5.3055951  0.010201  12.3877  0.002646  1000
    0.4600  5.3055949  0.000192   0.3181  0.002646  1000
#
    0.4600  5.3056304  0.083453  53.5995  0.002646  1000
    0.4600  5.3055866  0.092202  66.1638  0.002646  1000
    0.4600  5.3055756  0.090146  60.0890  0.002646  1000
    0.4600  5.3055711  0.092949  48.0837  0.002646  1000
    0.4600  5.3055689  0.090215  39.9630  0.002646  1000
    0.4600  5.3055675  0.091395  38.7671  0.002646  1000
#
# nndmp := 5
    0.4700  5.3050434  0.082520  70.4270  0.002739  1000
    0.4700  5.3050156  0.086420  58.4659  0.002739  1000
    0.4700  5.3050085  0.087725  61.4547  0.002739  1000
    0.4700  5.3050045  0.088323  38.6341  0.002739  1000
    0.4700  5.3050026  0.087378  38.1873  0.002739  1000
    0.4700  5.3050013  0.087165  39.8169  0.002739  1000
#
    0.4800  5.3044328  0.083523  35.9857  0.002835  1000
    0.4800  5.3044318  0.082589  28.7286  0.002835  1000
    0.4800  5.3044313  0.081590  33.6306  0.002835  1000
    0.4800  5.3044309  0.082030  26.8697  0.002835  1000
    0.4800  5.3044306  0.081157  17.1530  0.002835  1000
    0.4800  5.3044303  0.081537  24.4680  0.002835  1000
#
    0.4900  5.3038602  0.078782  29.2717  0.002932  1000
    0.4900  5.3038600  0.077345  20.4585  0.002932  1000
    0.4900  5.3038598  0.076922  17.7196  0.002932  1000
    0.4900  5.3038597  0.076801  18.8473  0.002932  1000
    0.4900  5.3038596  0.076377  10.5531  0.002932  1000
    0.4900  5.3038595  0.076451  23.3729  0.002932  1000
#
    0.5000  5.3032871  0.074118  17.8204  0.003032  1000
    0.5000  5.3032869  0.072583  17.8992  0.003032  1000
    0.5000  5.3032868  0.071412  26.5432  0.003032  1000
    0.5000  5.3032867  0.070809  12.2068  0.003032  1000
    0.5000  5.3032866  0.070564  10.6588  0.003032  1000
    0.5000  5.3032866  0.070363   5.0132  0.003032  1000
#
    0.5100  5.3027118  0.067855  30.3788  0.003133  1000
    0.5100  5.3027116  0.064822  14.9175  0.003133  1000
    0.5100  5.3027115  0.063591   9.1937  0.003133  1000
    0.5100  5.3027115  0.063014  17.3707  0.003133  1000
    0.5100  5.3027114  0.061328   8.5149  0.003133  1000
    0.5100  5.3027113  0.060632   9.3067  0.003133  1000
#
    0.5200  5.3021341  0.057596  20.6473  0.003237  1000
    0.5200  5.3021340  0.053814  14.8785  0.003237  1000
    0.5200  5.3021339  0.051145  14.6321  0.003237  1000
    0.5200  5.3021339  0.049272   8.2453  0.003237  1000
    0.5200  5.3021338  0.044024  11.6356  0.003237  1000
    0.5200  5.3021338  0.040644  12.0677  0.003237  1000
#
    0.5300  5.3015539  0.033346  17.5086  0.003343  1000
    0.5300  5.3015537  0.018069  22.5265  0.003343  1000
    0.5300  5.3015533  0.000337   1.2185  0.003343  1000
#
    0.5300  5.3016426  0.005019  11.5478  0.003343  1000
#
    0.5300  5.3014753  0.088882  65.2263  0.003343  1000
    0.5300  5.3014378  0.088920  72.5089  0.003343  1000
    0.5300  5.3014282  0.088475  56.9368  0.003343  1000
    0.5300  5.3014243  0.088297  40.5100  0.003343  1000
    0.5300  5.3014221  0.088417  43.5943  0.003343  1000
    0.5300  5.3014200  0.088142  28.5567  0.003343  1000
#
# nndmp := 6
    0.5400  5.3008725  0.088518  66.2372  0.003451  1000
    0.5400  5.3008454  0.085812  67.3526  0.003451  1000
    0.5400  5.3008377  0.086062  53.3189  0.003451  1000
    0.5400  5.3008339  0.085461  44.1311  0.003451  1000
    0.5400  5.3008318  0.085740  42.3274  0.003451  1000
    0.5400  5.3008304  0.085294  37.6178  0.003451  1000
#
    0.5500  5.3002378  0.082533  36.6022  0.003561  1000
    0.5500  5.3002370  0.083134  26.2794  0.003561  1000
    0.5500  5.3002366  0.082210  28.2955  0.003561  1000
    0.5500  5.3002362  0.082932  34.3517  0.003561  1000
    0.5500  5.3002359  0.082233  29.6543  0.003561  1000
    0.5500  5.3002356  0.082800  30.2296  0.003561  1000
#
    0.5600  5.2996413  0.079851  29.6055  0.003674  1000
    0.5600  5.2996410  0.079484  22.7496  0.003674  1000
    0.5600  5.2996408  0.079346  16.4077  0.003674  1000
    0.5600  5.2996406  0.079609  22.5332  0.003674  1000
    0.5600  5.2996405  0.079363  21.3453  0.003674  1000
    0.5600  5.2996404  0.079468  16.0286  0.003674  1000
#
    0.5700  5.2990435  0.076852  22.1214  0.003788  1000
    0.5700  5.2990434  0.076640  24.9631  0.003788  1000
    0.5700  5.2990433  0.076366  10.0235  0.003788  1000
    0.5700  5.2990432  0.076357  15.9345  0.003788  1000
    0.5700  5.2990432  0.076258   7.9009  0.003788  1000
    0.5700  5.2990431  0.076470  12.3106  0.003788  1000
#
    0.5800  5.2984436  0.073685  19.5960  0.003905  1000
    0.5800  5.2984435  0.073450  12.7194  0.003905  1000
    0.5800  5.2984434  0.073033   8.0698  0.003905  1000
    0.5800  5.2984434  0.072971  11.8559  0.003905  1000
    0.5800  5.2984433  0.073031  10.1576  0.003905  1000
    0.5800  5.2984433  0.072916  15.1502  0.003905  1000
#
    0.5900  5.2978411  0.070383  17.8697  0.004024  1000
    0.5900  5.2978410  0.069653  20.9415  0.004024  1000
    0.5900  5.2978409  0.069568  13.5997  0.004024  1000
    0.5900  5.2978409  0.069653   8.4366  0.004024  1000
    0.5900  5.2978408  0.069399  10.9505  0.004024  1000
    0.5900  5.2978408  0.069543   4.6635  0.004024  1000
#
    0.6000  5.2972360  0.066749  12.1781  0.004146  1000
    0.6000  5.2972359  0.066046   7.1045  0.004146  1000
    0.6000  5.2972358  0.065827   3.0193  0.004146  1000
    0.6000  5.2972358  0.065793   6.8034  0.004146  1000
    0.6000  5.2972358  0.065594   5.8508  0.004146  1000
    0.6000  5.2972357  0.065594  12.8170  0.004146  1000
#
    0.6100  5.2966282  0.062885  14.4907  0.004269  1000
    0.6100  5.2966281  0.062467  12.0802  0.004269  1000
    0.6100  5.2966280  0.062246  11.9657  0.004269  1000
    0.6100  5.2966280  0.062029   1.6229  0.004269  1000
    0.6100  5.2966280  0.061945   2.5988  0.004269  1000
    0.6100  5.2966280  0.061980   3.7731  0.004269  1000
#
    0.6200  5.2960177  0.052016  16.1441  0.004395  1000
    0.6200  5.2960175  0.043799  16.5638  0.004395  1000
    0.6200  5.2960173  0.031764  20.9858  0.004395  1000
    0.6200  5.2960171  0.017515  10.6493  0.004395  1000
    0.6200  5.2960168  0.000084   1.7676  0.004395  1000
#
    0.6200  5.2960559  0.061397  70.8794  0.004395  1000
    0.6200  5.2960165  0.058269  58.3019  0.004395  1000
    0.6200  5.2960066  0.057921  46.7756  0.004395  1000
    0.6200  5.2960017  0.056813  49.3335  0.004395  1000
    0.6200  5.2959993  0.057058  41.4104  0.004395  1000
    0.6200  5.2959976  0.056954  35.6380  0.004395  1000
#
# nndmp := 7
    0.6300  5.2954259  0.057882  63.2914  0.004523  1000
    0.6300  5.2953975  0.051406  64.7827  0.004523  1000
    0.6300  5.2953894  0.052474  43.0829  0.004523  1000
    0.6300  5.2953855  0.050922  39.7591  0.004523  1000
    0.6300  5.2953832  0.051669  41.9349  0.004523  1000
    0.6300  5.2953815  0.050942  31.2575  0.004523  1000
#
    0.6400  5.2947623  0.046398  34.2467  0.004653  1000
    0.6400  5.2947614  0.045486  32.8824  0.004653  1000
    0.6400  5.2947609  0.044732  28.7443  0.004653  1000
    0.6400  5.2947604  0.044960  25.9548  0.004653  1000
    0.6400  5.2947601  0.044569  26.4550  0.004653  1000
    0.6400  5.2947597  0.044755  22.1745  0.004653  1000
#
    0.6500  5.2941384  0.040354  25.7914  0.004786  1000
    0.6500  5.2941381  0.038805  15.1511  0.004786  1000
    0.6500  5.2941378  0.036889  26.0269  0.004786  1000
    0.6500  5.2941376  0.036455  15.4154  0.004786  1000
    0.6500  5.2941374  0.036036  18.0217  0.004786  1000
    0.6500  5.2941373  0.035932  22.2351  0.004786  1000
#
    0.6600  5.2935129  0.031513  29.7582  0.004921  1000
    0.6600  5.2935127  0.028995  22.7662  0.004921  1000
    0.6600  5.2935126  0.027081  16.7574  0.004921  1000
    0.6600  5.2935125  0.025908  19.1774  0.004921  1000
    0.6600  5.2935124  0.024112  14.7266  0.004921  1000
    0.6600  5.2935123  0.023571  16.7637  0.004921  1000
#
    0.6700  5.2928849  0.018042  17.7289  0.005059  1000
    0.6700  5.2928848  0.014243  16.8812  0.005059  1000
    0.6700  5.2928847  0.009920  15.8513  0.005059  1000
#
    0.6700  5.2929390  0.008056   6.9681  0.005059  1000
#
    0.6700  5.2927906  0.078283  70.0924  0.005059  1000
    0.6700  5.2927430  0.062345  52.8704  0.005059  1000
    0.6700  5.2927332  0.045781  45.3913  0.005059  1000
    0.6700  5.2927287  0.001322  10.7982  0.005059  1000
#
    0.6700  5.2927594  0.090940  67.1495  0.005059  1000
    0.6700  5.2927190  0.093281  58.9752  0.005059  1000
    0.6700  5.2927105  0.090595  55.2441  0.005059  1000
    0.6700  5.2927058  0.092437  40.9532  0.005059  1000
    0.6700  5.2927037  0.090597  37.9563  0.005059  1000
    0.6700  5.2927022  0.092190  37.6916  0.005059  1000
#
# nndmp := 8
    0.6800  5.2921071  0.088200  69.7996  0.005199  1000
    0.6800  5.2920804  0.086889  53.3077  0.005199  1000
    0.6800  5.2920729  0.086786  51.4530  0.005199  1000
    0.6800  5.2920693  0.086697  45.8242  0.005199  1000
    0.6800  5.2920672  0.086544  36.6769  0.005199  1000
    0.6800  5.2920659  0.086461  30.4632  0.005199  1000
#
    0.6900  5.2914263  0.080025  27.4554  0.005341  1000
    0.6900  5.2914255  0.078320  33.3381  0.005341  1000
    0.6900  5.2914250  0.074668  17.4693  0.005341  1000
    0.6900  5.2914246  0.073291  26.8461  0.005341  1000
    0.6900  5.2914242  0.070181  24.2843  0.005341  1000
    0.6900  5.2914239  0.068439  26.8810  0.005341  1000
#
    0.7000  5.2907819  0.061545  27.3971  0.005486  1000
    0.7000  5.2907816  0.050402  20.7531  0.005486  1000
