#  foam_annealed3_s4.fe
  D_time     energy      minL    scale         p cells
    0.0000  5.3296807  0.000061   1.6850  0.000301  1000
    0.0000  5.3295116  0.095819  33.3347  0.000301  1000
    0.0100  5.3290253  0.097894  32.7150  0.000315  1000
    0.0200  5.3285359  0.099813  19.5664  0.000330  1000
    0.0300  5.3280473  0.101996  15.6138  0.000347  1000
    0.0400  5.3275580  0.104124  12.0505  0.000366  1000
    0.0500  5.3270677  0.106266   5.0481  0.000386  1000
    0.0600  5.3265762  0.108359   4.0873  0.000408  1000
    0.0700  5.3260835  0.108667   9.4599  0.000431  1000
    0.0800  5.3255895  0.107491   9.6830  0.000456  1000
    0.0900  5.3250943  0.106327   3.9641  0.000482  1000
    0.1000  5.3245978  0.105028   6.8437  0.000510  1000
    0.1100  5.3240999  0.103913   5.6939  0.000539  1000
    0.1200  5.3236007  0.102592   6.0815  0.000571  1000
    0.1300  5.3231002  0.101289   8.0802  0.000603  1000
    0.1400  5.3225983  0.099977   8.0939  0.000638  1000
    0.1500  5.3220951  0.098498   6.5415  0.000674  1000
    0.1600  5.3215904  0.097083   4.4468  0.000711  1000
    0.1700  5.3210843  0.095559   1.9084  0.000751  1000
    0.1800  5.3205768  0.094139   2.9969  0.000791  1000
    0.1900  5.3200678  0.092463   4.1143  0.000834  1000
    0.2000  5.3195574  0.090710   6.0369  0.000878  1000
    0.2100  5.3190455  0.089034   5.0363  0.000924  1000
    0.2200  5.3185321  0.087207   7.1531  0.000972  1000
    0.2300  5.3180171  0.085257   5.1212  0.001021  1000
    0.2400  5.3175005  0.083199   7.8393  0.001072  1000
    0.2500  5.3169824  0.081134   4.7525  0.001125  1000
    0.2600  5.3164627  0.078895   3.2057  0.001179  1000
    0.2700  5.3159413  0.076256   5.5781  0.001235  1000
    0.2800  5.3154183  0.073522   3.3722  0.001293  1000
    0.2900  5.3148936  0.070649   2.0711  0.001353  1000
    0.3000  5.3143672  0.067157   5.9612  0.001414  1000
    0.3100  5.3138392  0.063272   3.0864  0.001477  1000
    0.3200  5.3133094  0.058340   3.1365  0.001542  1000
    0.3300  5.3127778  0.052755   3.5649  0.001609  1000
    0.3400  5.3122444  0.043685   7.8349  0.001677  1000
    0.3500  5.3117090  0.011793   7.1719  0.001748  1000
    0.3600  5.3111720  0.001950   9.7707  0.001820  1000
    0.3600  5.3111432  0.093674  41.5765  0.001820  1000
    0.3700  5.3106113  0.000243   3.3163  0.001894  1000
    0.3700  5.3105894  0.085821  37.2224  0.001894  1000
    0.3800  5.3100559  0.000304   3.3472  0.001969  1000
    0.3800  5.3100285  0.110815  45.6598  0.001969  1000
    0.3900  5.3094816  0.108514  41.5283  0.002047  1000
    0.4000  5.3089304  0.105785  23.1213  0.002127  1000
    0.4100  5.3083791  0.099083  17.5456  0.002209  1000
    0.4200  5.3078264  0.091212   8.1485  0.002292  1000
    0.4300  5.3072718  0.082274   8.6460  0.002378  1000
    0.4400  5.3067151  0.070558   6.5841  0.002465  1000
    0.4500  5.3061563  0.050886   6.3711  0.002555  1000
    0.4600  5.3055949  0.000192   0.3181  0.002646  1000
    0.4600  5.3055675  0.091395  38.7671  0.002646  1000
    0.4700  5.3050013  0.087165  39.8169  0.002739  1000
    0.4800  5.3044303  0.081537  24.4680  0.002835  1000
    0.4900  5.3038595  0.076451  23.3729  0.002932  1000
    0.5000  5.3032866  0.070363   5.0132  0.003032  1000
    0.5100  5.3027113  0.060632   9.3067  0.003133  1000
    0.5200  5.3021338  0.040644  12.0677  0.003237  1000
    0.5300  5.3015533  0.000337   1.2185  0.003343  1000
    0.5300  5.3016426  0.005019  11.5478  0.003343  1000
    0.5300  5.3014200  0.088142  28.5567  0.003343  1000
    0.5400  5.3008304  0.085294  37.6178  0.003451  1000
    0.5500  5.3002356  0.082800  30.2296  0.003561  1000
    0.5600  5.2996404  0.079468  16.0286  0.003674  1000
    0.5700  5.2990431  0.076470  12.3106  0.003788  1000
    0.5800  5.2984433  0.072916  15.1502  0.003905  1000
    0.5900  5.2978408  0.069543   4.6635  0.004024  1000
    0.6000  5.2972357  0.065594  12.8170  0.004146  1000
    0.6100  5.2966280  0.061980   3.7731  0.004269  1000
    0.6200  5.2960168  0.000084   1.7676  0.004395  1000
    0.6200  5.2959976  0.056954  35.6380  0.004395  1000
    0.6300  5.2953815  0.050942  31.2575  0.004523  1000
    0.6400  5.2947597  0.044755  22.1745  0.004653  1000
    0.6500  5.2941373  0.035932  22.2351  0.004786  1000
    0.6600  5.2935123  0.023571  16.7637  0.004921  1000
    0.6700  5.2928847  0.009920  15.8513  0.005059  1000
    0.6700  5.2929390  0.008056   6.9681  0.005059  1000
    0.6700  5.2927287  0.001322  10.7982  0.005059  1000
    0.6700  5.2927022  0.092190  37.6916  0.005059  1000
    0.6800  5.2920659  0.086461  30.4632  0.005199  1000
    0.6900  5.2914239  0.068439  26.8810  0.005341  1000
    0.7000  5.2907806  0.001247   2.1788  0.005486  1000
    0.7000  5.2907603  0.074772  34.1085  0.005486  1000
    0.7100  5.2901137  0.068098  26.2780  0.005633  1000
    0.7200  5.2894613  0.061398  24.1759  0.005783  1000
    0.7300  5.2888073  0.001475  10.1877  0.005935  1000
    0.7300  5.2887902  0.049106  28.3990  0.005935  1000
    0.7400  5.2881325  0.039650  33.0613  0.006090  1000
    0.7500  5.2874683  0.029262  25.2802  0.006248  1000
    0.7600  5.2868026  0.003679   9.9039  0.006408  1000
    0.7600  5.2868601  0.009688   9.1496  0.006408  1000
    0.7600  5.2866124  0.072682  33.0419  0.006408  1000
    0.7700  5.2859355  0.069709  32.9687  0.006571  1000
    0.7800  5.2852524  0.066502  12.2440  0.006737  1000
    0.7900  5.2845680  0.045098  13.2311  0.006905  1000
    0.8000  5.2838800  0.000886   8.1794  0.007076  1000
    0.8000  5.2838787  0.002074  15.6072  0.007076  1000
    0.8000  5.2838444  0.000311   1.4995  0.007076  1000
    0.8000  5.2838070  0.068400  43.5442  0.007076  1000
    0.8100  5.2831102  0.065017  29.5267  0.007251  1000
    0.8200  5.2824062  0.053377  19.7586  0.007428  1000
    0.8300  5.2817008  0.019006  16.6545  0.007608  1000
    0.8400  5.2809917  0.000408   5.3377  0.007791  1000
    0.8400  5.2809569  0.002318  13.1651  0.007791  1000
    0.8400  5.2807426  0.057460  33.2700  0.007791  1000
    0.8500  5.2800459  0.006780  22.0215  0.007978  1000
    0.8500  5.2799952  0.061995  39.8393  0.007978  1000
    0.8600  5.2792828  0.000787   8.9630  0.008169  1000
    0.8600  5.2792167  0.048858  33.0167  0.008169  1000
    0.8700  5.2784733  0.038937  39.2642  0.008363  1000
    0.8800  5.2777221  0.027698  22.4582  0.008560  1000
    0.8900  5.2769693  0.008800  12.1445  0.008760  1000
    0.8900  5.2770686  0.006322   8.6717  0.008760  1000
    0.8900  5.2768144  0.052101  25.5208  0.008760  1000
    0.9000  5.2760535  0.040866  31.8640  0.008963  1000
    0.9100  5.2752844  0.016998  19.0171  0.009169  1000
    0.9200  5.2745141  0.008570  16.2454  0.009379  1000
    0.9200  5.2745064  0.005993  10.7615  0.009379  1000
    0.9200  5.2742728  0.084838  27.5205  0.009379  1000
    0.9300  5.2734818  0.080228  33.5744  0.009593  1000
    0.9400  5.2726834  0.074367  19.9402  0.009811  1000
    0.9500  5.2718826  0.068173  20.2285  0.010031  1000
    0.9600  5.2710764  0.000316   0.4140  0.010256  1000
    0.9600  5.2710979  0.004847  19.9221  0.010256  1000
    0.9600  5.2710535  0.068962  37.5609  0.010256  1000
    0.9700  5.2702420  0.038089  34.4937  0.010483  1000
    0.9800  5.2694239  0.000136   1.1903  0.010714  1000
    0.9800  5.2693972  0.048451  31.8271  0.010714  1000
    0.9900  5.2686085  0.003282  17.7898  0.010949  1000
    0.9900  5.2684807  0.074332  33.8708  0.010949  1000
    1.0000  5.2676750  0.001779  13.2277  0.011187  1000
    1.0000  5.2676660  0.000998  12.3216  0.011187  1000
    1.0000  5.2676153  0.060609  30.7004  0.011187  1000
    1.0100  5.2667795  0.000809   8.7212  0.011430  1000
    1.0100  5.2666741  0.062049  28.5854  0.011430  1000
    1.0200  5.2658133  0.050534  37.4609  0.011678  1000
    1.0300  5.2649433  0.029904  22.7325  0.011929  1000
    1.0400  5.2640703  0.002852  11.5053  0.012184  1000
    1.0400  5.2641043  0.004187   7.9023  0.012184  1000
    1.0400  5.2637900  0.000824   8.9457  0.012184  1000
    1.0400  5.2638583  0.004395  10.9436  0.012184  1000
    1.0400  5.2636096  0.046232  26.0911  0.012184  1000
    1.0500  5.2626993  0.027792  28.1136  0.012446  1000
    1.0600  5.2617815  0.007131  18.5128  0.012713  1000
    1.0600  5.2617267  0.003490  17.4466  0.012713  1000
    1.0600  5.2615738  0.072952  33.3528  0.012713  1000
    1.0700  5.2606361  0.068364  28.9073  0.012985  1000
    1.0800  5.2596887  0.063661  18.6741  0.013261  1000
    1.0900  5.2587358  0.000887   8.2029  0.013541  1000
    1.0900  5.2587707  0.001312  11.4999  0.013541  1000
    1.0900  5.2587083  0.056932  22.7267  0.013541  1000
    1.1000  5.2577609  0.005255  21.5843  0.013826  1000
    1.1000  5.2577282  0.000315   9.8090  0.013826  1000
    1.1000  5.2576906  0.043430  26.9411  0.013826  1000
    1.1100  5.2567350  0.002895  12.6459  0.014115  1000
    1.1100  5.2566229  0.005389   9.6002  0.014115  1000
    1.1100  5.2563182  0.003764  19.0070  0.014115  1000
    1.1100  5.2561172  0.052813  29.1836  0.014115  1000
    1.1200  5.2551057  0.047248  21.3857  0.014413  1000
    1.1300  5.2540828  0.014079  23.6956  0.014715  1000
    1.1400  5.2530573  0.000557   3.2815  0.015021  1000
    1.1400  5.2531954  0.003614   7.9621  0.015021  1000
    1.1400  5.2528904  0.057967  27.3215  0.015021  1000
    1.1500  5.2518447  0.047000  28.5872  0.015334  1000
    1.1600  5.2507874  0.005942  22.8347  0.015651  1000
    1.1600  5.2508060  0.005271  12.2039  0.015651  1000
    1.1600  5.2505952  0.005089  17.4668  0.015651  1000
    1.1600  5.2505359  0.057494  18.1722  0.015651  1000
    1.1700  5.2494590  0.000661   8.8297  0.015976  1000
    1.1700  5.2494489  0.001810  12.0910  0.015976  1000
    1.1700  5.2493669  0.002508  18.4945  0.015976  1000
    1.1700  5.2494038  0.005346  22.5146  0.015976  1000
    1.1700  5.2493078  0.049016  32.5162  0.015976  1000
    1.1800  5.2482291  0.007281  23.9763  0.016307  1000
    1.1800  5.2482888  0.006641   8.1709  0.016307  1000
    1.1800  5.2480869  0.043597  27.3865  0.016307  1000
    1.1900  5.2469801  0.000406   4.7570  0.016644  1000
    1.1900  5.2469202  0.005447  11.7684  0.016644  1000
    1.1900  5.2466710  0.009314  17.2068  0.016644  1000
    1.1900  5.2465090  0.057950  27.8859  0.016644  1000
    1.2000  5.2453535  0.045172  27.0279  0.016989  1000
    1.2100  5.2441840  0.000449   6.5507  0.017340  1000
    1.2100  5.2440393  0.008681  12.2470  0.017340  1000
    1.2100  5.2437493  0.044747  29.8428  0.017340  1000
    1.2200  5.2425792  0.008650  23.4199  0.017700  1000
    1.2200  5.2426069  0.004174  10.2297  0.017700  1000
    1.2200  5.2422838  0.006489  28.0996  0.017700  1000
    1.2200  5.2422778  0.003168  12.7252  0.017700  1000
    1.2200  5.2420451  0.055659  34.2000  0.017700  1000
    1.2300  5.2407989  0.050049  32.9976  0.018069  1000
    1.2400  5.2395407  0.009980  19.6688  0.018444  1000
    1.2400  5.2395035  0.007321  10.0385  0.018444  1000
    1.2400  5.2392680  0.050378  30.3592  0.018444  1000
    1.2500  5.2379764  0.048657  31.1648  0.018828  1000
    1.2600  5.2366703  0.005086  17.4298  0.019217  1000
    1.2600  5.2367491  0.006717   8.5431  0.019217  1000
    1.2600  5.2365660  0.047051  26.3506  0.019217  1000
    1.2700  5.2352506  0.001124  10.1798  0.019614  1000
    1.2700  5.2352935  0.006642  11.7629  0.019614  1000
    1.2700  5.2350177  0.048137  27.0959  0.019614  1000
    1.2800  5.2336750  0.039734  24.5300  0.020019  1000
    1.2900  5.2323186  0.000945   4.6298  0.020430  1000
    1.2900  5.2323462  0.005074   8.8207  0.020430  1000
    1.2900  5.2320999  0.001550  11.2275  0.020430  1000
    1.2900  5.2319845  0.006379  23.6040  0.020430  1000
    1.2900  5.2319470  0.000936   8.2064  0.020430  1000
    1.2900  5.2319264  0.001882  15.3272  0.020430  1000
    1.2900  5.2318924  0.001612   2.8918  0.020430  1000
    1.2900  5.2319681  0.008329  10.0890  0.020430  1000
    1.2900  5.2318623  0.009067  21.5604  0.020430  1000
    1.2900  5.2317188  0.001172   6.0447  0.020430  1000
    1.2900  5.2316721  0.043907  22.0839  0.020430  1000
    1.3000  5.2302596  0.036784  24.4848  0.020854  1000
    1.3100  5.2288309  0.027591  15.8606  0.021284  1000
    1.3200  5.2273956  0.000249   3.2391  0.021721  1000
    1.3200  5.2272373  0.009194  11.2438  0.021721  1000
    1.3200  5.2270792  0.004929  22.2641  0.021721  1000
    1.3200  5.2268954  0.001150   9.9141  0.021721  1000
    1.3200  5.2268419  0.043863  24.8053  0.021721  1000
    1.3300  5.2253733  0.001943  13.4146  0.022170  1000
    1.3300  5.2253812  0.007780   9.2587  0.022170  1000
    1.3300  5.2252005  0.008541  18.2413  0.022170  1000
    1.3300  5.2250962  0.009606   8.4266  0.022170  1000
    1.3300  5.2248913  0.004930  21.2229  0.022170  1000
    1.3300  5.2249213  0.003949   7.3715  0.022170  1000
    1.3300  5.2247292  0.008813  25.5950  0.022170  1000
    1.3300  5.2245334  0.050167  29.2385  0.022170  1000
    1.3400  5.2229973  0.002874  16.2141  0.022632  1000
    1.3400  5.2230067  0.001672  12.3888  0.022632  1000
    1.3400  5.2228012  0.006337  16.1539  0.022632  1000
    1.3400  5.2226399  0.005029  27.1725  0.022632  1000
    1.3400  5.2227189  0.005996   8.3815  0.022632  1000
    1.3400  5.2225095  0.028168  23.9580  0.022632  1000
    1.3500  5.2209609  0.001056  10.4907  0.023105  1000
    1.3500  5.2205915  0.004513  12.4531  0.023105  1000
    1.3500  5.2205221  0.000908  12.2169  0.023105  1000
    1.3500  5.2204642  0.038800  23.6871  0.023105  1000
    1.3600  5.2188415  0.009581  24.3569  0.023590  1000
    1.3600  5.2188277  0.005279  12.4750  0.023590  1000
    1.3600  5.2186016  0.001918  14.6855  0.023590  1000
    1.3600  5.2185203  0.046838  25.2757  0.023590  1000
    1.3700  5.2168859  0.004676  20.2051  0.024086  1000
    1.3700  5.2167384  0.000557   6.0883  0.024086  1000
    1.3700  5.2168284  0.007469   8.1964  0.024086  1000
    1.3700  5.2166297  0.002314  18.7412  0.024086  1000
    1.3700  5.2164326  0.000371   5.3192  0.024086  1000
    1.3700  5.2164073  0.070869  17.9348  0.024086  1000
    1.3800  5.2147069  0.000998   8.9532  0.024594  1000
    1.3800  5.2147019  0.002481   4.4101  0.024594  1000
    1.3800  5.2146108  0.000210   1.7594  0.024594  1000
    1.3800  5.2145696  0.068094  26.3216  0.024594  1000
    1.3900  5.2128520  0.001404  11.2484  0.025109  1000
    1.3900  5.2128389  0.000134   1.5345  0.025109  1000
    1.3900  5.2128022  0.033834  22.9145  0.025109  1000
    1.4000  5.2110739  0.003427  13.2048  0.025633  1000
    1.4000  5.2108253  0.004359  17.7461  0.025633  1000
    1.4000  5.2107178  0.007368  10.7719  0.025633  1000
    1.4000  5.2105510  0.002682  16.0706  0.025633  1000
    1.4000  5.2104697  0.000163   2.2979  0.025633  1000
    1.4000  5.2104998  0.003730   7.4014  0.025633  1000
    1.4000  5.2103714  0.050422  27.9497  0.025633  1000
    1.4100  5.2085570  0.000330   5.1719  0.026173  1000
    1.4100  5.2084715  0.065364  25.3898  0.026173  1000
    1.4200  5.2066343  0.056645  24.1929  0.026723  1000
    1.4300  5.2047804  0.000199   3.0454  0.027281  1000
    1.4300  5.2047521  0.001819  11.6695  0.027281  1000
    1.4300  5.2048301  0.007428   8.6461  0.027281  1000
    1.4300  5.2045909  0.039792  21.5464  0.027281  1000
    1.4400  5.2027432  0.002850  14.2390  0.027850  1000
    1.4400  5.2025549  0.005523   8.9377  0.027850  1000
    1.4400  5.2021506  0.002630  11.9616  0.027850  1000
    1.4400  5.2019715  0.006498   7.8056  0.027850  1000
    1.4400  5.2016465  0.007363  26.3221  0.027850  1000
    1.4400  5.2014525  0.045000  22.6077  0.027850  1000
    1.4500  5.1994949  0.000772  10.9117  0.028441  1000
    1.4500  5.1991927  0.007072   9.3727  0.028441  1000
    1.4500  5.1988481  0.002143  11.1787  0.028441  1000
    1.4500  5.1988102  0.004246  11.3003  0.028441  1000
    1.4500  5.1984773  0.001667  10.3305  0.028441  1000
    1.4500  5.1985082  0.004474  14.5674  0.028441  1000
    1.4500  5.1982824  0.002097  17.0964  0.028441  1000
    1.4500  5.1982276  0.001160   8.9669  0.028441  1000
    1.4500  5.1981936  0.051981  24.1680  0.028441  1000
    1.4600  5.1961217  0.007817  24.7391  0.029059  1000
    1.4600  5.1960717  0.004091  12.6428  0.029059  1000
    1.4600  5.1958824  0.002719   4.2936  0.029059  1000
    1.4600  5.1957562  0.001274  11.9531  0.029059  1000
    1.4600  5.1956420  0.045090  28.5483  0.029059  1000
    1.4700  5.1934755  0.000608   4.5383  0.029691  1000
    1.4700  5.1933360  0.009513   5.4928  0.029691  1000
    1.4700  5.1932478  0.001538  10.8231  0.029691  1000
    1.4700  5.1933170  0.003279  16.8642  0.029691  1000
    1.4700  5.1931697  0.001850  10.8976  0.029691  1000
    1.4700  5.1930759  0.008513  25.2399  0.029691  1000
    1.4700  5.1930462  0.052876  24.6552  0.029691  1000
    1.4800  5.1907877  0.009764  23.5477  0.030339  1000
    1.4800  5.1906082  0.009528  14.7508  0.030339  1000
    1.4800  5.1905010  0.001516  12.6434  0.030339  1000
    1.4800  5.1904269  0.048107  20.3370  0.030339  1000
    1.4900  5.1880977  0.036495  22.9541  0.031006  1000
    1.5000  5.1857468  0.004883  10.6090  0.031683  1000
    1.5000  5.1857003  0.009505   7.9130  0.031683  1000
    1.5000  5.1854121  0.047543  25.5860  0.031683  1000
    1.5100  5.1830233  0.030973  24.4878  0.032376  1000
    1.5200  5.1806129  0.000840   8.4038  0.033079  1000
    1.5200  5.1801878  0.003968   9.0833  0.033079  1000
    1.5200  5.1795695  0.005724  24.0072  0.033079  1000
    1.5200  5.1794307  0.003915  13.3515  0.033079  1000
    1.5200  5.1793731  0.007665  11.3832  0.033079  1000
    1.5200  5.1791639  0.001958  12.6537  0.033079  1000
    1.5200  5.1789679  0.000895  13.2517  0.033079  1000
    1.5200  5.1788701  0.057280  26.8745  0.033079  1000
    1.5300  5.1762846  0.036044  16.1566  0.033816  1000
    1.5400  5.1736765  0.000705   8.2020  0.034565  1000
    1.5400  5.1736154  0.001473  11.5962  0.034565  1000
    1.5400  5.1735014  0.001370  10.5460  0.034565  1000
    1.5400  5.1735514  0.006687   7.4360  0.034565  1000
    1.5400  5.1733613  0.000875   7.7391  0.034565  1000
    1.5400  5.1733845  0.006881   4.3974  0.034565  1000
    1.5400  5.1731680  0.042404  28.4937  0.034565  1000
    1.5500  5.1705302  0.002518  15.4841  0.035331  1000
    1.5500  5.1704748  0.006914  11.0984  0.035331  1000
    1.5500  5.1703698  0.003541  17.4413  0.035331  1000
    1.5500  5.1702422  0.000190   3.3399  0.035331  1000
    1.5500  5.1703682  0.005826  15.2674  0.035331  1000
    1.5500  5.1701858  0.000970  10.5055  0.035331  1000
    1.5500  5.1701421  0.046297  24.4799  0.035331  1000
    1.5600  5.1674604  0.006166  20.3448  0.036113  1000
    1.5600  5.1674649  0.004904   8.2536  0.036113  1000
    1.5600  5.1672813  0.002991  20.0917  0.036113  1000
    1.5600  5.1672155  0.000975   8.0163  0.036113  1000
    1.5600  5.1671624  0.001483  10.9441  0.036113  1000
    1.5600  5.1672371  0.007094  16.1666  0.036113  1000
    1.5600  5.1670462  0.035312  18.5104  0.036113  1000
    1.5700  5.1643016  0.003839  14.3702  0.036915  1000
    1.5700  5.1640861  0.001569   3.1388  0.036915  1000
    1.5700  5.1639631  0.001858   7.4552  0.036915  1000
    1.5700  5.1639783  0.009153  22.4098  0.036915  1000
    1.5700  5.1638658  0.002115  13.3820  0.036915  1000
    1.5700  5.1637057  0.060393  20.4640  0.036915  1000
    1.5800  5.1608451  0.011958  23.5698  0.037737  1000
    1.5900  5.1579609  0.000990   5.0948  0.038572  1000
    1.5900  5.1579536  0.005843  17.5534  0.038572  1000
    1.5900  5.1578759  0.002765  11.7362  0.038572  1000
    1.5900  5.1576245  0.045589  19.8935  0.038572  1000
    1.6000  5.1546900  0.006329  17.2280  0.039423  1000
    1.6000  5.1546217  0.003484   9.3897  0.039423  1000
    1.6000  5.1543074  0.004856   8.7131  0.039423  1000
    1.6000  5.1541107  0.000789   5.6144  0.039423  1000
    1.6000  5.1540148  0.007189   6.0750  0.039423  1000
    1.6000  5.1539290  0.001392   9.5008  0.039423  1000
    1.6000  5.1538964  0.009507  16.8201  0.039423  1000
    1.6000  5.1537103  0.003389  11.3305  0.039423  1000
    1.6000  5.1536649  0.053522  24.7940  0.039423  1000
    1.6100  5.1506476  0.000891   9.0406  0.040297  1000
    1.6100  5.1506717  0.004771  10.6011  0.040297  1000
    1.6100  5.1504303  0.046429  13.1711  0.040297  1000
    1.6200  5.1474025  0.001886  11.0020  0.041186  1000
    1.6200  5.1471039  0.001681   9.7282  0.041186  1000
    1.6200  5.1467355  0.002372  12.7300  0.041186  1000
    1.6200  5.1464640  0.007968   4.7524  0.041186  1000
    1.6200  5.1463053  0.001214  11.7387  0.041186  1000
    1.6200  5.1461808  0.046331  19.4581  0.041186  1000
    1.6300  5.1430027  0.001499   7.2664  0.042103  1000
    1.6300  5.1427669  0.003633  10.2053  0.042103  1000
    1.6300  5.1421245  0.000972   8.0366  0.042103  1000
    1.6300  5.1419470  0.002731  17.4204  0.042103  1000
    1.6300  5.1418474  0.007123   8.3195  0.042103  1000
    1.6300  5.1417076  0.000992   7.9748  0.042103  1000
    1.6300  5.1415468  0.001543  11.2819  0.042103  1000
    1.6300  5.1412878  0.003157  16.6414  0.042103  1000
    1.6300  5.1411734  0.002958  14.2103  0.042103  1000
    1.6300  5.1411867  0.009697  19.1238  0.042103  1000
    1.6300  5.1410411  0.005822  16.6479  0.042103  1000
    1.6300  5.1409855  0.037982  22.7352  0.042103  1000
    1.6400  5.1376930  0.009977  30.8052  0.043054  1000
    1.6400  5.1375521  0.004849   9.2671  0.043054  1000
    1.6400  5.1372595  0.006093  23.7379  0.043054  1000
    1.6400  5.1372756  0.005740   8.6680  0.043054  1000
    1.6400  5.1369758  0.001542   9.9535  0.043054  1000
    1.6400  5.1370035  0.003125   3.2172  0.043054  1000
    1.6400  5.1368679  0.003573  18.0334  0.043054  1000
    1.6400  5.1368207  0.051057  16.6474  0.043054  1000
    1.6500  5.1333579  0.033612  23.6902  0.044029  1000
    1.6600  5.1298699  0.007513   7.6868  0.045020  1000
    1.6600  5.1298579  0.004966   8.7041  0.045020  1000
    1.6600  5.1295114  0.001597  12.6685  0.045020  1000
    1.6600  5.1294708  0.003028   4.0230  0.045020  1000
    1.6600  5.1294293  0.002671  21.8075  0.045020  1000
    1.6600  5.1292891  0.006442  21.6887  0.045020  1000
    1.6600  5.1292851  0.006305  10.1613  0.045020  1000
    1.6600  5.1289524  0.001016   5.3882  0.045020  1000
    1.6600  5.1290300  0.006084  12.1742  0.045020  1000
    1.6600  5.1288335  0.007370  11.7351  0.045020  1000
    1.6600  5.1286631  0.008825  14.0951  0.045020  1000
    1.6600  5.1284020  0.001167   9.6059  0.045020  1000
    1.6600  5.1284131  0.005029   9.4714  0.045020  1000
    1.6600  5.1281705  0.000838   5.8453  0.045020  1000
    1.6600  5.1281754  0.006958   8.0154  0.045020  1000
    1.6600  5.1278990  0.047277  29.5998  0.045020  1000
    1.6700  5.1242847  0.004687  18.1553  0.046046  1000
    1.6700  5.1241801  0.007558   3.0486  0.046046  1000
    1.6700  5.1240595  0.003033  10.4748  0.046046  1000
    1.6700  5.1240255  0.006736  25.8687  0.046046  1000
    1.6700  5.1238958  0.005472  10.5224  0.046046  1000
    1.6700  5.1235180  0.002516  19.1400  0.046046  1000
    1.6700  5.1234618  0.004004  21.3523  0.046046  1000
    1.6700  5.1234149  0.002557  12.3646  0.046046  1000
    1.6700  5.1233690  0.049791  19.3976  0.046046  1000
    1.6800  5.1196350  0.004416  13.2585  0.047102  1000
    1.6800  5.1195762  0.005537   7.2598  0.047102  1000
    1.6800  5.1193457  0.001536  11.2957  0.047102  1000
    1.6800  5.1192890  0.002572  11.6143  0.047102  1000
    1.6800  5.1193517  0.007174  11.6984  0.047102  1000
    1.6800  5.1190944  0.001025   6.8826  0.047102  1000
    1.6800  5.1190465  0.003066  16.3971  0.047102  1000
    1.6800  5.1189388  0.046121  27.8187  0.047102  1000
    1.6900  5.1151014  0.036758  14.9710  0.048179  1000
    1.7000  5.1112399  0.007869  20.5141  0.049273  1000
    1.7000  5.1110356  0.003884   8.4362  0.049273  1000
    1.7000  5.1104364  0.008837  24.1344  0.049273  1000
    1.7000  5.1102254  0.005685   7.6286  0.049273  1000
    1.7000  5.1099702  0.001903  22.8391  0.049273  1000
    1.7000  5.1098448  0.009623  31.3045  0.049273  1000
    1.7000  5.1098151  0.002798   9.6509  0.049273  1000
    1.7000  5.1095244  0.044460  23.1791  0.049273  1000
    1.7100  5.1055169  0.003256  16.9322  0.050404  1000
    1.7100  5.1052918  0.006274   8.9015  0.050404  1000
    1.7100  5.1049881  0.009262  11.4011  0.050404  1000
    1.7100  5.1047370  0.006639  24.7978  0.050404  1000
    1.7100  5.1046598  0.006692   8.6196  0.050404  1000
    1.7100  5.1044006  0.001734   6.4757  0.050404  1000
    1.7100  5.1042363  0.009204  32.9246  0.050404  1000
    1.7100  5.1041501  0.000998  12.2056  0.050404  1000
    1.7100  5.1041337  0.002363  17.3675  0.050404  1000
    1.7100  5.1040648  0.034921  28.2360  0.050404  1000
    1.7200  5.0998905  0.001773  11.5127  0.051570  1000
    1.7200  5.0997429  0.005834  11.9850  0.051570  1000
    1.7200  5.0995160  0.002659   8.3753  0.051570  1000
    1.7200  5.0993060  0.008861   5.9828  0.051570  1000
    1.7200  5.0991163  0.003649  20.4367  0.051570  1000
    1.7200  5.0989256  0.005151  12.3353  0.051570  1000
    1.7200  5.0986512  0.005727  18.6725  0.051570  1000
    1.7200  5.0984570  0.000992   7.4291  0.051570  1000
    1.7200  5.0984414  0.008882  16.3919  0.051570  1000
    1.7200  5.0983198  0.004996   3.4178  0.051570  1000
    1.7200  5.0981033  0.001424  14.3649  0.051570  1000
    1.7200  5.0980749  0.009380   9.5946  0.051570  1000
    1.7200  5.0979099  0.001061   9.4039  0.051570  1000
    1.7200  5.0976867  0.002590   2.2890  0.051570  1000
    1.7200  5.0975824  0.007270   8.6129  0.051570  1000
    1.7200  5.0973577  0.000936  10.0377  0.051570  1000
    1.7200  5.0972209  0.043719  25.6929  0.051570  1000
    1.7300  5.0928415  0.004706  19.6685  0.052781  1000
    1.7300  5.0928697  0.004772   8.4089  0.052781  1000
    1.7300  5.0925798  0.001329  10.8994  0.052781  1000
    1.7300  5.0925825  0.007012  10.9999  0.052781  1000
    1.7300  5.0923646  0.005492  20.5176  0.052781  1000
    1.7300  5.0922025  0.005483  20.0126  0.052781  1000
    1.7300  5.0921138  0.000902   7.1043  0.052781  1000
    1.7300  5.0921921  0.005847   7.5745  0.052781  1000
    1.7300  5.0919676  0.042482  20.5519  0.052781  1000
    1.7400  5.0874907  0.001333   9.0224  0.054019  1000
    1.7400  5.0874653  0.002061   9.8576  0.054019  1000
    1.7400  5.0871545  0.002215  11.6400  0.054019  1000
